TotalRequired,  320
7890223,96 66 
7890778,4 144 
7890780,29 144 
7890781,84 144 
7891250,57 101 
7891251,68 100 
7891251,68 53 
7891292,53 2
7891292,53 2
7891292,53 1
7891292,53 60 
7891918,34 61 
7892927,47 62 
7894163 64 
7894549,04 121 
7895066,99 125 
7895338,58 137 
7895587,09 66 
7896139,26 144 
7896140,88 144 
7896142,18 144 
7897595,84 101 
7897597,15 100 
7897597,15 53 
7897640,69 1
7897640,69 1
7897640,69 2
7897640,69 60 
7897899,46 111 
7898137,72 114 
7898173,39 60 
7899469,5 61 
7900488,67 62 
7900772,08 64 
7901093,57 122 
7901615,59 125 
7901705,82 137 
7901778,65 133 
7901908,48 137 
7902136,56 66 
7902704,77 144 
7902706,23 144 
7902707,52 144 
7903180,53 101 
7903181,69 100 
7903181,69 53 
7903221,51 1
7903221,51 2
7903221,51 2
7903221,51 60 
7936913,43 112 
7937000,64 114 
7937046,53 60 
7938016,81 112 
7938098,97 114 
7938128,16 60 
7938386,96 61 
7939408,68 62 
7939719,94 64 
7940031,96 121 
7940551,77 125 
7940745,56 137 
7941073,38 66 
7941635,04 144 
7941637,16 144 
7941639,43 144 
7943225,26 101 
7943227,01 100 
7943227,01 53 
7943275,39 1
7943275,39 1
7943275,39 1
7943275,39 60 
7943534,22 113 
7943674,79 114 
7943724,96 60 
7943946,96 61 
7944959,37 62 
7945174,89 64 
7945452,31 123 
7946007,76 125 
7946395,32 137 
7946521,02 65 
7947074,88 144 
7947076,47 144 
7947077,65 144 
7947550,26 101 
7947551,39 100 
7947551,39 53 
7947590,66 1
7947590,66 2
7947590,66 1
7947590,66 60 
7947827,81 61 
7948840,11 62 
7949000,15 64 
7949288,19 123 
7949829,72 125 
7950337,02 65 
7950908,17 144 
7950913,13 144 
7950921,01 144 
7951364,06 101 
7951365,21 100 
7951365,21 53 
7951407,77 2
7951407,77 2
7951407,77 2
7951407,77 60 
7951442,28 61 
7952457,56 62 
7952681,25 64 
7952962,07 123 
7953479,99 125 
7953867,94 137 
7954001,74 66 
7954553,23 144 
7954554,84 144 
7954556,09 144 
7956916,84 101 
7956918,34 100 
7956918,34 53 
7956955,2 1
7956955,2 2
7956955,2 1
7956955,2 60 
7957275,61 113 
7957346,32 114 
7957391,74 60 
7957565,97 61 
7958588,51 62 
7958994,05 64 
7959273,3 123 
7959795,77 125 
7960315,5 65 
7960871,83 144 
7960873,48 144 
7960914,86 144 
7961344,49 101 
7961345,63 100 
7961345,63 53 
7961386,27 1
7961386,27 1
7961386,27 2
7961386,27 60 
7961424,41 61 
7961451,12 63 
7961470,41 60 
7963324,84 61 
7964337,94 62 
7964515,91 64 
7964807,39 123 
7965326,05 125 
7965608,46 137 
7965848,61 65 
7966401,89 144 
7966405,23 144 
7966407,51 144 
7967507,6 101 
7967508,73 100 
7967508,73 53 
7967550,9 1
7967550,9 1
7967550,9 2
7967550,9 60 
7967928,7 61 
7968949,55 62 
7968987,63 64 
7969289,34 123 
7969843,61 125 
7969990,79 137 
7970362,17 65 
7970915,02 144 
7970916,58 144 
7970917,99 144 
7971391,02 101 
7971392,21 100 
7971392,21 53 
7971433,66 2
7971433,66 2
7971433,66 2
7971433,66 60 
7971477,45 61 
7971501,04 63 
7971516,11 60 
7973346,54 113 
7974115,17 114 
7974165,04 60 
7974626,94 61 
7975650,56 62 
7976309,91 64 
7976610,4 123 
7977139,77 125 
7977331,24 137 
7977661,38 66 
7978214,91 144 
7978216,56 144 
7978218,05 144 
7978689,71 101 
7978690,92 100 
7978690,92 53 
7978730,46 1
7978730,46 2
7978730,46 2
7978730,46 60 
7983284,94 112 
7983909,44 114 
7983962 60 
7999756,7 61 
8000689,37 63 
8000707,36 60 
8001309,27 61 
8001607,9 63 
8001622,91 60 
8001911,03 111 
8002383,45 114 
8002422,47 60 
8002487,27 61 
8003505,26 62 
8003736,04 64 
8004082,9 122 
8004616,64 125 
8004869,92 137 
8005135,85 66 
8005350,99 133 
8005471,87 137 
8005692,36 144 
8005696,66 144 
8005789,54 144 
8006116,29 142 
8006172,57 101 
8006173,91 100 
8006173,91 53 
8006224,22 1
8006224,22 2
8006224,22 2
8006224,22 60 
8006291,34 112 
8006858,17 114 
8006904,73 60 
8008965,42 113 
8009069,01 114 
8009090,29 60 
8009371,47 61 
8010161,46 63 
8010170,32 60 
8010644,91 112 
8010906,47 114 
8010953,35 60 
8011063,33 61 
8012085,57 62 
8012248,86 64 
8012580,52 122 
8013109,88 125 
8013348,35 137 
8013631,41 66 
8013938,18 133 
8014053,25 137 
8014207,23 144 
8014213,25 144 
8014220,89 144 
8014676,7 101 
8014677,91 100 
8014677,91 53 
8014718,66 1
8014718,66 2
8014718,66 2
8014718,66 60 
8014935,14 61 
8015951,93 62 
8016207,17 64 
8016528,52 122 
8017059,05 125 
8017278,5 137 
8017369,91 133 
8017474,93 137 
8017580,01 66 
8018154,35 144 
8018158,83 144 
8018178,84 144 
8018608,63 101 
8018609,84 100 
8018609,84 53 
8018651,76 1
8018651,76 2
8018651,76 2
8018651,76 60 
8018745,25 61 
8019110,26 63 
8019133,84 60 
8019567,96 61 
8020582,51 62 
8021074,81 64 
8021456,17 122 
8022016,53 125 
8022142,1 137 
8022216,62 133 
8022292,44 137 
8022529,86 66 
8023080,62 144 
8023082,09 144 
8023083,05 144 
8023246,61 141 
8023350 144 
8023352,09 144 
8023558,51 101 
8023559,76 100 
8023559,76 53 
8023599,78 1
8023599,78 2
8023599,78 2
8023599,78 60 
8023646,58 111 
8024279,06 114 
8024316,22 60 
8088348,96 61 
8089362,47 62 
8089639,94 64 
8089918,45 123 
8090452,08 125 
8090973,95 65 
8091530,45 144 
8091532,05 144 
8091722,93 144 
8092001,85 101 
8092003,05 100 
8092003,05 53 
8092043,42 1
8092043,42 2
8092043,42 2
8092043,42 60 
8092134,4 61 
8093145,16 62 
8093394,88 64 
8093653,95 123 
8094223,91 125 
8094739,31 65 
8095244,22 144 
8095245,68 144 
8095382 144 
8095735,06 101 
8095736,28 100 
8095736,28 53 
8095776,09 1
8095776,09 2
8095776,09 1
8095776,09 60 
8095808,15 61 
8096846,39 62 
8097021,39 64 
8097295,44 123 
8097816,99 125 
8098337,53 65 
8098842,23 144 
8098843,79 144 
8098937,8 144 
8099333,2 101 
8099334,35 100 
8099334,35 53 
8099374,74 1
8099374,74 1
8099374,74 2
8099374,74 60 
8099409,99 61 
8100426,24 62 
8100510,29 64 
8100817,49 123 
8101348,55 125 
8101869,04 65 
8102374,39 144 
8102375,78 144 
8102451,86 144 
8104262,25 101 
8104263,71 100 
8104263,71 53 
8104305,78 1
8104305,78 1
8104305,78 2
8104305,78 60 
8104941,01 61 
8105955,34 62 
8105996,63 64 
8106364,81 123 
8106897,66 125 
8107163,22 137 
8107418,66 65 
8107991,63 144 
8107993,16 144 
8107994,47 144 
8108463,51 101 
8108464,7 100 
8108464,7 53 
8108504,5 1
8108504,5 2
8108504,5 2
8108504,5 60 
8110191,49 61 
8111202,92 62 
8111448,04 64 
8111722,46 123 
8112246,44 125 
8112765,4 65 
8113322,25 144 
8113323,68 144 
8113383,85 144 
8113794,63 101 
8113795,78 100 
8113795,78 53 
8113836,27 1
8113836,27 2
8113836,27 1
8113836,27 60 
8113875,17 61 
8114892,89 62 
8114902,74 64 
8115190,29 123 
8115735,89 125 
8116247,86 65 
8116752,92 144 
8116754,38 144 
8116806,67 144 
8117243,51 101 
8117244,76 100 
8117244,76 53 
8117285,1 2
8117285,1 2
8117285,1 2
8117285,1 60 
8117328,88 61 
8118248,11 63 
8118268,63 60 
8118641,7 113 
8118709,43 114 
8118737,52 60 
8118909,55 61 
8119701,16 63 
8119718,33 60 
8134281,52 61 
8135294,63 62 
8135332,94 64 
8135640,82 122 
8136196,08 125 
8136215,36 137 
8136311,23 133 
8136439,04 137 
8136709,54 66 
8137264,61 144 
8137266,64 144 
8137402,89 144 
8138888,28 101 
8138889,44 100 
8138889,44 53 
8138929,79 2
8138929,79 2
8138929,79 2
8138929,79 60 
8139336,58 112 
8139432,61 114 
8139481,55 60 
8139533,76 61 
8140543,93 62 
8140813,75 64 
8141105,82 122 
8141640,17 125 
8141711,86 137 
8142156,53 66 
8142559,16 133 
8142665,03 137 
8142763,21 144 
8142764,68 144 
8142766,14 144 
8143979,8 101 
8143981,53 100 
8143981,53 53 
8144025,71 1
8144025,71 2
8144025,71 2
8144025,71 60 
8144297,99 112 
8144452,97 114 
8144492,81 60 
8144629,25 61 
8145384,08 63 
8145393,47 60 
8146436,51 61 
8147458,15 62 
8147596,01 64 
8147943,95 122 
8148490,75 125 
8148776,23 137 
8149003,37 66 
8149472,37 133 
8149628,64 144 
8149633,01 144 
8149634,63 144 
8149936,82 141 
8150042,47 144 
8150045,17 144 
8150046,45 101 
8150050,78 100 
8150050,78 53 
8150096,68 1
8150096,68 2
8150096,68 1
8150096,68 60 
8150144,33 111 
8150619,53 114 
8150657,74 60 
8150978,85 61 
8151990,27 62 
8152090,18 64 
8152438,44 122 
8152966,17 125 
8153355,84 137 
8153432,54 133 
8153553,6 65 
8153558,06 137 
8154041,71 144 
8154043,74 144 
8154175,16 144 
8154514,95 101 
8154516,17 100 
8154516,17 53 
8154557,7 1
8154557,7 2
8154557,7 2
8154557,7 60 
8154913,54 61 
8155923,24 62 
8156059,86 64 
8156758,77 122 
8157072,91 124 
8157197,54 123 
8157752,02 125 
8157953,92 137 
8158267,78 65 
8158311,61 131 
8158434,76 137 
8158828,25 144 
8158832,9 144 
8159296,34 101 
8159297,52 100 
8159297,52 53 
8159321,32 2
8159321,32 2
8159321,32 1
8159321,32 60 
8159326,98 111 
8159376,19 114 
8159412,88 60 
8159686,45 61 
8160569,07 63 
8160587,08 60 
8160896,58 112 
8161043,14 114 
8161087,14 60 
8161348,35 61 
8162254,6 63 
8162271,02 60 
8162554,75 112 
8163958,16 114 
8164002,7 60 
8164421,05 61 
8165436,43 62 
8165522,37 64 
8165873,82 122 
8166416,18 125 
8166823,91 137 
8166934,69 65 
8167484,41 144 
8167486,23 144 
8167487,24 144 
8167686,99 143 
8167779,57 144 
8167781,19 144 
8167782,2 144 
8167959,95 101 
8167961,17 100 
8167961,17 53 
8168002,59 1
8168002,59 1
8168002,59 2
8168002,59 60 
8168123,59 61 
8169075,07 63 
8169085,86 60 
8169426,08 112 
8169873,98 114 
8169918,42 60 
8170070,92 61 
8170782,34 63 
8170800,83 60 
8171118,17 112 
8171228,04 114 
8171254,2 60 
8171496,52 61 
8172379,59 63 
8172399,9 60 
8172703,98 112 
8173434,15 114 
8173482,89 60 
8173764,18 61 
8174783,07 62 
8174810,71 64 
8175112,87 122 
8175642,08 125 
8175680,98 137 
8175748,4 133 
8175874,81 137 
8176163,23 66 
8176729,84 144 
8176731,77 144 
8176732,95 144 
8177050,4 142 
8177162 144 
8177163,82 144 
8177206,38 101 
8177207,63 100 
8177207,63 53 
8177270,16 1
8177270,16 2
8177270,16 2
8177270,16 60 
8177323,79 112 
8177546,75 114 
8177600,19 60 
8182810,32 61 
8183642,22 63 
8183663,55 60 
8184198,54 112 
8185077,14 114 
8185129,33 60 
8185594,4 61 
8186611,94 62 
8186754,39 64 
8187063,58 122 
8187590,15 125 
8187722,55 137 
8188096,07 133 
8188212,03 66 
8188216,36 137 
8188685,03 144 
8188689,14 144 
8188694,36 144 
8189152,88 101 
8189154,11 100 
8189154,11 53 
8189194,53 1
8189194,53 2
8189194,53 2
8189194,53 60 
8189229,36 112 
8189893,48 114 
8189944,37 60 
8190231,58 61 
8191242,9 62 
8191762,35 64 
8192113,37 122 
8192635,61 125 
8192866,7 137 
8193157,61 66 
8193592,87 133 
8193720,75 137 
8193806,64 144 
8193808,48 144 
8193809,4 144 
8194001,68 142 
8194106,76 144 
8194108,38 144 
8194177,14 144 
8194251,48 101 
8194253,32 100 
8194253,32 53 
8194295,65 2
8194295,65 1
8194295,65 2
8194295,65 60 
8195181,23 112 
8195258,52 114 
8195292,45 60 
8195472,66 112 
8195565,9 114 
8195613,31 60 
8197539,32 112 
8197622,16 114 
8197647,05 60 
8197879,27 111 
8198636,54 114 
8198674,91 60 
8198716,54 111 
8200586,29 114 
8200624,52 60 
8200968,39 111 
8201034,35 114 
8201063,94 60 
8201082,68 112 
8201149,16 114 
8201178,25 60 
8202999,38 61 
8203979,2 63 
8203990,66 60 
8204363,8 112 
8204541,71 114 
8204589,35 60 
8204759,67 61 
8205772,15 62 
8205923,81 64 
8206283,68 122 
8206814,89 125 
8207030,08 137 
8207336,64 66 
8207887,92 144 
8207889,65 144 
8207890,96 144 
8208363,82 101 
8208365 100 
8208365 53 
8208405 1
8208405 2
8208405 2
8208405 60 
8208443,48 111 
8209095,71 114 
8209137,81 60 
8209247,52 61 
8210270,19 62 
8210566,23 64 
8210942,35 123 
8211462,64 125 
8211656,43 137 
8211983,61 65 
8212537,92 144 
8212540,05 144 
8212541,38 144 
8213011,46 101 
8213012,61 100 
8213012,61 53 
8213053,36 2
8213053,36 2
8213053,36 2
8213053,36 60 
8213540,55 61 
8213878,05 63 
8213887,96 60 
8214872,73 61 
8215884,75 62 
8216077,59 64 
8216394,53 123 
8216927,66 125 
8217448,03 66 
8217613,23 137 
8217796,74 133 
8217911,93 137 
8218034,67 144 
8218037,29 144 
8218038,35 144 
8219901,08 101 
8219902,57 100 
8219902,57 53 
8219951,39 2
8219951,39 2
8219951,39 2
8219951,39 60 
8220196,95 113 
8220683,5 114 
8220718,39 60 
8220955,13 61 
8221966,37 62 
8222319,16 64 
8222620,31 123 
8223154,14 125 
8223662,67 66 
8224259,84 144 
8224261,69 144 
8224263,26 144 
8224604,64 142 
8224727,92 144 
8224730,13 144 
8224732,02 101 
8224733,55 100 
8224733,55 53 
8224768,05 2
8224768,05 2
8224768,05 2
8224768,05 60 
8224812,42 112 
8225972,45 114 
8226017,9 60 
8226631,09 61 
8227648,24 62 
8228051,91 64 
8228345 123 
8228872,72 125 
8229395,26 66 
8229972,9 144 
8229974,53 144 
8229975,78 144 
8230440,6 101 
8230441,83 100 
8230441,83 53 
8230481,19 2
8230481,19 2
8230481,19 2
8230481,19 60 
8273754,55 61 
8274766,64 62 
8275166,56 64 
8275496,04 121 
8276026,85 125 
8276545,48 66 
8277105,22 144 
8277106,76 144 
8277575,05 101 
8277576,38 100 
8277576,38 53 
8277598,99 2
8277598,99 1
8277598,99 2
8277598,99 60 
8277604,27 111 
8277948,67 114 
8277983,77 60 
8278308,01 61 
8279317,33 62 
8280206,98 64 
8280529,96 121 
8281057,28 125 
8281304,2 137 
8281577,69 65 
8282112,31 101 
8282169,45 8
8282169,45 51 
8282235,93 100 
8282235,93 51 
8282248,39 2
8282248,39 2
8282248,39 2
8282248,39 60 
8284382,83 111 
8285042,81 114 
8285079,47 60 
8285317,43 61 
8286328,25 62 
8286396,47 64 
8286781,65 121 
8287317,93 125 
8287480,74 137 
8287824,95 66 
8288376,68 144 
8288378,3 144 
8288379,46 144 
8290009,03 101 
8290010,76 100 
8290010,76 51 
8290061,28 1
8290061,28 1
8290061,28 1
8290061,28 60 
8290358,82 111 
8290765,7 114 
8290811,27 60 
8290922,64 61 
8291946,16 62 
8291989,17 64 
8292377,89 121 
8292906,33 125 
8293030,35 137 
8293425,21 65 
8293976,58 144 
8293978,03 144 
8293979,07 144 
8294451,11 101 
8294452,94 100 
8294452,94 51 
8294493,36 1
8294493,36 2
8294493,36 2
8294493,36 60 
8294524,61 61 
8294912,07 63 
8294926,57 60 
8295838,69 111 
8296066,08 114 
8296109,46 60 
8296276,73 61 
8297291,4 62 
8297558,29 64 
8297878,64 122 
8298403,04 125 
8298550,16 137 
8298923,35 66 
8299491,12 144 
8299495,97 144 
8299497,49 144 
8300741,18 101 
8300742,69 100 
8300742,69 51 
8300791,14 1
8300791,14 2
8300791,14 2
8300791,14 60 
8301062,88 111 
8301410,19 114 
8301458,88 60 
8301972,09 111 
8302404,64 114 
8302440,77 60 
8302775,95 111 
8303309,74 114 
8303358,11 60 
8303485,19 61 
8304506,52 62 
8306214,34 64 
8306602,33 121 
8307133,32 125 
8307278,12 137 
8307651,61 65 
8308204,91 144 
8308206,52 144 
8308207,66 144 
8308680,54 101 
8308681,69 100 
8308681,69 51 
8308721,95 1
8308721,95 2
8308721,95 1
8308721,95 60 
8308775,52 61 
8309790,47 62 
8309815,01 64 
8310245,46 121 
8310779,48 125 
8310933,01 137 
8311301,27 65 
8311853,25 144 
8311854,68 144 
8311856,9 144 
8312329,1 101 
8312330,31 100 
8312330,31 51 
8312370,83 1
8312370,83 1
8312370,83 2
8312370,83 60 
8314219,32 111 
8314296,02 114 
8314323,46 60 
8314364,56 61 
8315323,86 63 
8315336,2 60 
8315740,92 111 
8315937,37 114 
8315986,14 60 
8316086,5 61 
8317106,32 62 
8317232,1 64 
8317586,51 121 
8318110,06 125 
8318233,83 137 
8318633,13 65 
8319177 144 
8319178,43 144 
8319179,67 144 
8319662,18 101 
8319663,36 100 
8319663,36 51 
8319701,81 2
8319701,81 2
8319701,81 2
8319701,81 60 
8319882,97 61 
8320900,97 62 
8320988,2 64 
8321416,18 121 
8321971,93 125 
8322104,35 137 
8322480,27 66 
8323033,25 144 
8323034,6 144 
8323035,73 144 
8324751,18 101 
8324752,72 100 
8324752,72 51 
8324801,06 1
8324801,06 2
8324801,06 2
8324801,06 60 
8325059,13 111 
8326081,76 114 
8326116,32 60 
8326373,81 61 
8327381,26 62 
8327524,19 64 
8327890,14 121 
8328449,62 125 
8328536,68 137 
8328961,33 65 
8329514,24 144 
8329516,12 144 
8329517,06 144 
8329989,84 101 
8329991,01 100 
8329991,01 51 
8330031,09 1
8330031,09 2
8330031,09 2
8330031,09 60 
8330370,89 61 
8331379,91 62 
8331695,04 64 
8332059,5 121 
8332591,33 125 
8332829,77 137 
8333110,82 65 
8333662,23 144 
8333663,63 144 
8333666,63 144 
8334139,65 101 
8334140,85 100 
8334140,85 51 
8334181,13 1
8334181,13 2
8334181,13 2
8334181,13 60 
8334433,64 61 
8335445,91 62 
8335694,44 64 
8335999,5 121 
8336525,92 125 
8336935,49 137 
8337041,71 65 
8337595,51 144 
8337596,96 144 
8337598,17 144 
8338071,29 101 
8338072,46 100 
8338072,46 51 
8338112,2 1
8338112,2 2
8338112,2 1
8338112,2 60 
8338279,31 61 
8339294,91 62 
8339733,97 64 
8340085,89 121 
8340620,09 125 
8340726,94 137 
8341140,67 65 
8341698,81 144 
8341700,59 144 
8341702,24 144 
8342170,67 101 
8342171,78 100 
8342171,78 51 
8342210,8 1
8342210,8 2
8342210,8 2
8342210,8 60 
8342311,84 61 
8343331,74 62 
8343706,33 64 
8344049,58 121 
8344580,94 125 
8344911,05 137 
8345091,14 65 
8345642,01 144 
8345643,51 144 
8345644,47 144 
8346118,77 101 
8346120,02 100 
8346120,02 51 
8346159,89 1
8346159,89 2
8346159,89 2
8346159,89 60 
8346694,4 61 
8347683,11 63 
8347693,67 60 
8348169,37 111 
8348550,16 114 
8348591,89 60 
8348866,69 61 
8349877,66 62 
8349963,3 64 
8350376,36 121 
8350906,35 125 
8351071,01 137 
8351421,17 65 
8351976,67 144 
8351978,21 144 
8351979,52 144 
8352449,25 101 
8352450,43 100 
8352450,43 51 
8352490,84 2
8352490,84 2
8352490,84 1
8352490,84 60 
8352753,41 61 
8353773,5 62 
8354054,07 64 
8354354,25 121 
8354931,68 125 
8354965,07 137 
8355454,41 66 
8356007,39 144 
8356009,08 144 
8356010,32 144 
8357201,07 101 
8357202,48 100 
8357202,48 51 
8357239,58 1
8357239,58 1
8357239,58 2
8357239,58 60 
8357504,87 111 
8358327,33 114 
8358373,55 60 
8358527 61 
8359538,74 62 
8359981,06 64 
8360306,96 121 
8360860,83 125 
8361298,55 137 
8361367,94 65 
8361920,21 144 
8361921,61 144 
8361922,95 144 
8362395,67 101 
8362396,85 100 
8362396,85 51 
8362437,64 2
8362437,64 2
8362437,64 2
8362437,64 60 
8362575,18 61 
8363587,93 62 
8363725,69 64 
8364075,62 121 
8364628,45 125 
8364874,17 137 
8365149,38 66 
8365703,64 144 
8365705,53 144 
8365706,83 144 
8370188,56 101 
8370190,31 100 
8370190,31 51 
8370235,01 1
8370235,01 2
8370235,01 2
8370235,01 60 
8378031,93 61 
8378134,88 63 
8378150,37 60 
8378743,91 61 
8378777,16 63 
8378799,83 60 
8379061,17 111 
8379692,01 114 
8379731,87 60 
8379908,7 61 
8380931,19 62 
8381132,65 64 
8381539,9 121 
8382062,21 125 
8382278,41 137 
8382577,59 65 
8383109,38 144 
8383110,67 144 
8383111,54 144 
8383589,93 101 
8383591,12 100 
8383591,12 51 
8383631,01 1
8383631,01 2
8383631,01 2
8383631,01 60 
8383760,44 61 
8384780,48 62 
8385025,34 64 
8385378,2 121 
8385905,69 125 
8386106,99 137 
8386426,26 65 
8386988,55 144 
8386990,36 144 
8386991,52 144 
8387455,59 101 
8387456,78 100 
8387456,78 51 
8387496,03 1
8387496,03 1
8387496,03 2
8387496,03 60 
8387621,7 61 
8388634,26 62 
8388804,11 64 
8389109,26 121 
8389641,35 125 
8389919,56 137 
8390158,39 65 
8390711,9 144 
8390713,52 144 
8390714,78 144 
8391186,79 101 
8391187,97 100 
8391187,97 51 
8391229,32 1
8391229,32 2
8391229,32 2
8391229,32 60 
8391312,18 61 
8392326,96 62 
8392537,94 64 
8392895,94 121 
8393408,3 125 
8393558,75 137 
8393923,36 65 
8394477,2 144 
8394479,03 144 
8394480,21 144 
8394951,67 101 
8394952,85 100 
8394952,85 51 
8394995,28 2
8394995,28 2
8394995,28 1
8394995,28 60 
8395177,13 61 
8396193,05 62 
8396266,3 64 
8396667,65 121 
8397198,9 125 
8397622,22 137 
8397706,13 66 
8398231,81 144 
8398233,12 144 
8398233,99 144 
8398717,85 101 
8398718,98 100 
8398718,98 51 
8398759,73 1
8398759,73 2
8398759,73 2
8398759,73 60 
8398792,44 61 
8399781,26 63 
8399792,91 60 
8400084,53 111 
8400371,03 114 
8400408,65 60 
8400541,91 61 
8401558,22 62 
8402002,71 64 
8402381,45 121 
8402898,02 125 
8403214,6 137 
8403422,52 65 
8403953,9 144 
8403955,44 144 
8403956,45 144 
8404432,28 101 
8404433,42 100 
8404433,42 51 
8404473,65 1
8404473,65 2
8404473,65 2
8404473,65 60 
8404539,17 61 
8405494,52 63 
8405508,41 60 
8405870,54 111 
8406067,15 114 
8406106,87 60 
8406251,29 61 
8407273,99 62 
8407372,33 64 
8407744,12 121 
8408263,9 125 
8408646,93 137 
8408785,04 65 
8409337,44 144 
8409339 144 
8409340,27 144 
8409813,51 101 
8409814,8 100 
8409814,8 51 
8409855,51 1
8409855,51 1
8409855,51 2
8409855,51 60 
8409950,22 61 
8410943,41 63 
8410955,35 60 
8411337,7 111 
8411575,18 114 
8411621,28 60 
8411869,06 61 
8412749,59 63 
8412770,81 60 
8413222,53 111 
8413376,18 114 
8413420,63 60 
8413573,07 61 
8414430,61 63 
8414438,17 60 
8415058,15 61 
8415987,69 63 
8416003,12 60 
8416355,4 111 
8417371,09 114 
8417402,81 60 
8417880,26 61 
8417990 63 
8418004,43 60 
8419336,32 61 
8419405,04 63 
8419418,88 60 
8419846,05 61 
8420867,47 62 
8421077,89 64 
8421391,8 121 
8421940,32 125 
8422084,21 137 
8422448,98 65 
8423002,19 144 
8423004,53 144 
8423006,18 144 
8423476,93 101 
8423478,11 100 
8423478,11 51 
8423517,75 2
8423517,75 2
8423517,75 2
8423517,75 60 
8423559,12 61 
8424536,1 63 
8424550,52 60 
8425019,18 111 
8425173,06 114 
8425200,02 60 
8425412,04 61 
8426272,15 63 
8426286,21 60 
8426696,71 111 
8426847,91 114 
8426899,76 60 
8426987,89 61 
8427999,45 62 
8428034,29 64 
8428436,91 121 
8428958,19 125 
8429147,9 137 
8429479,04 66 
8430031,79 144 
8430033,75 144 
8430035,04 144 
8431557,06 101 
8431558,48 100 
8431558,48 51 
8431598,04 1
8431598,04 2
8431598,04 2
8431598,04 60 
8431875,24 111 
8433024,8 114 
8433065,1 60 
8433171,32 61 
8434180,33 62 
8434457,97 64 
8434878,03 121 
8435393,79 125 
8435620,9 137 
8435909,19 65 
8436462,66 144 
8436464,13 144 
8436465,26 144 
8436939,33 101 
8436940,58 100 
8436940,58 51 
8436980,78 1
8436980,78 2
8436980,78 2
8436980,78 60 
8437104,35 61 
8438060,27 63 
8438079,36 60 
8438386,34 111 
8438616,89 114 
8438662,5 60 
8438738,1 61 
8439659,48 63 
8439679,57 60 
8440016,35 111 
8441092,97 114 
8441128,65 60 
8441375,1 61 
8442394,16 62 
8442706,44 64 
8443024,37 121 
8443546,08 125 
8443757,95 137 
8444057,12 65 
8444615,93 144 
8444617,57 144 
8444618,98 144 
8445085,81 101 
8445087,85 100 
8445087,85 51 
8445127,04 1
8445127,04 1
8445127,04 1
8445127,04 60 
8445424,05 61 
8446443,93 62 
8446713,38 64 
8447054,89 121 
8447592,22 125 
8447704,5 137 
8448106,08 65 
8448660,21 144 
8448662,08 144 
8448663,29 144 
8449134,01 101 
8449135,26 100 
8449135,26 51 
8449175,91 1
8449175,91 2
8449175,91 2
8449175,91 60 
8449545,1 61 
8450464,37 63 
8450476,21 60 
8450845,65 111 
8451348,04 114 
8451391,66 60 
8451484,22 61 
8452492,11 62 
8452786,31 64 
8453069,76 121 
8453581,76 125 
8453752,16 137 
8454104,66 65 
8454637,43 144 
8454638,95 144 
8454640,11 144 
8455115,25 101 
8455116,42 100 
8455116,42 51 
8455174,03 1
8455174,03 2
8455174,03 2
8455174,03 60 
8455348,18 61 
8456357,79 62 
8456442,73 64 
8456852,19 121 
8457405,2 125 
8457680,32 137 
8457919,12 65 
8458473,55 144 
8458475,07 144 
8458476,31 144 
8458949,8 101 
8458951 100 
8458951 51 
8458989,11 1
8458989,11 2
8458989,11 2
8458989,11 60 
8459135,51 61 
8460154,83 62 
8460484,98 64 
8460811,07 121 
8461334,07 125 
8461638,6 137 
8461851,27 65 
8462404,25 144 
8462406,39 144 
8462407,99 144 
8462880,9 101 
8462882,06 100 
8462882,06 51 
8462921,4 1
8462921,4 2
8462921,4 2
8462921,4 60 
8463620,54 61 
8463900,43 63 
8463921,08 60 
8465266,46 111 
8465543,15 114 
8465586,85 60 
8465756,54 61 
8466771,13 62 
8466984,25 64 
8467324,05 121 
8467844,1 125 
8468152,35 137 
8468365,62 65 
8468920,31 144 
8468922,99 144 
8468924,95 144 
8469395,13 101 
8469397,13 100 
8469397,13 51 
8469435,93 1
8469435,93 2
8469435,93 2
8469435,93 60 
8472726,41 61 
8473733,84 62 
8473959,2 64 
8474248,14 121 
8474752,72 124 
8474836,33 121 
8474925,31 124 
8476180,48 122 
8476305,86 124 
8478206,67 122 
8478724,28 125 
8479245,91 66 
8479799,58 144 
8479800,83 144 
8479860,3 144 
8481962,31 101 
8481963,7 100 
8481963,7 51 
8482015,19 2
8482015,19 2
8482015,19 2
8482015,19 60 
8482401,06 112 
8483844,05 114 
8483864,13 60 
8484347,91 61 
8485363,86 62 
8486126,6 64 
8486516,87 122 
8487038,18 125 
8487397,38 137 
8487560,17 66 
8487950,93 133 
8488052,61 137 
8488132,71 144 
8488134,46 144 
8488138,36 144 
8489896,39 101 
8489897,9 100 
8489897,9 51 
8489945,79 1
8489945,79 2
8489945,79 2
8489945,79 60 
8490242,97 112 
8490467,07 114 
8490512,07 60 
8490763,4 61 
8491778,24 62 
8492155,37 64 
8492472,1 121 
8492987,12 125 
8493200,68 137 
8493507,23 65 
8494058,01 144 
8494060,1 144 
8494061,47 144 
8494535,7 101 
8494536,86 100 
8494536,86 51 
8494577,69 1
8494577,69 1
8494577,69 1
8494577,69 60 
8494645,33 61 
8495660,09 62 
8495718,88 64 
8496086,83 121 
8496599,88 125 
8497043,95 137 
8497106,54 65 
