TotalRequired,  200
4337312,65 2
4337312,65 2
4337312,65 60 
4337618,05 61 
4338627,7 62 
4338744,53 64 
4339118,46 121 
4339651,86 125 
4340168,43 137 
4340223,14 66 
4340724,78 144 
4340726,8 144 
4340727,85 144 
4341201,98 101 
4341203 100 
4341203 53 
4341244,26 2
4341244,26 2
4341244,26 2
4341244,26 60 
4341635,95 61 
4342646,15 62 
4343249,91 64 
4343592,27 121 
4344116,47 125 
4344616,08 137 
4344671,73 66 
4345187,85 144 
4345189,68 144 
4345190,66 144 
4345666,97 101 
4345668,08 100 
4345668,08 53 
4345708,02 1
4345708,02 2
4345708,02 2
4345708,02 60 
4346212,64 61 
4347224,73 62 
4348026,92 64 
4348339,28 121 
4348894,1 125 
4349405,21 66 
4349959,63 144 
4349961,77 144 
4350131,79 144 
4350432,75 101 
4350433,86 100 
4350433,86 53 
4350473,62 1
4350473,62 2
4350473,62 2
4350473,62 60 
4350506,92 61 
4351524,89 62 
4351652,97 64 
4352008,22 121 
4352531,34 125 
4352739,08 137 
4353053,08 66 
4353602,18 144 
4353603,68 144 
4353604,59 144 
4354081,84 101 
4354082,87 100 
4354082,87 53 
4354122,97 1
4354122,97 2
4354122,97 2
4354122,97 60 
4354153,7 61 
4355175,33 62 
4356647,2 64 
4357074,99 123 
4357597,51 125 
4357950,8 137 
4358117,54 65 
4358667,34 144 
4358668,91 144 
4358669,82 144 
4359145,72 101 
4359146,93 100 
4359146,93 53 
4359188,41 1
4359188,41 2
4359188,41 2
4359188,41 60 
4359587,27 61 
4360602,86 62 
4360828,76 64 
4361085,69 123 
4361610,69 125 
4362110,24 137 
4362168,58 65 
4362682,39 144 
4362683,72 144 
4362684,71 144 
4363970,87 101 
4363973,04 100 
4363973,04 53 
4364019,09 1
4364019,09 2
4364019,09 1
4364019,09 60 
4364575,39 61 
4365585,22 62 
4365633,84 64 
4365912,83 123 
4366444,64 125 
4366728,38 137 
4366964,92 65 
4367514,25 144 
4367515,71 144 
4367516,93 144 
4367993,1 101 
4367994,17 100 
4367994,17 53 
4368035,57 1
4368035,57 1
4368035,57 2
4368035,57 60 
4368202,72 61 
4369217,34 62 
4369281,64 64 
4369579,75 123 
4370107,33 125 
4370630,66 65 
4371202,79 144 
4371204,86 144 
4371208,53 144 
4371675,13 101 
4371676,16 100 
4371676,16 53 
4371716,56 1
4371716,56 2
4371716,56 2
4371716,56 60 
4372019,79 61 
4373032,28 62 
4373061,76 64 
4373480,86 123 
4374019,69 125 
4374436,62 137 
4374530,37 65 
4375077,86 144 
4375079,36 144 
4375080,48 144 
4375098,96 143 
4375188,86 144 
4375190,77 144 
4375194,36 144 
4375557,94 101 
4375558,97 100 
4375558,97 53 
4375598,71 1
4375598,71 2
4375598,71 2
4375598,71 60 
4376050,47 61 
4377064,13 62 
4377141,15 64 
4377443,81 123 
4377970,32 125 
4378479,65 65 
4378998,84 144 
4379000,33 144 
4379050,21 144 
4379490,56 101 
4379492,64 100 
4379492,64 53 
4379530,64 2
4379530,64 1
4379530,64 2
4379530,64 60 
4379703,11 61 
4380713,54 62 
4380958,78 64 
4381308,53 123 
4381851,33 125 
4382359,75 66 
4382880,07 144 
4382881,53 144 
4382882,4 144 
4386045,74 101 
4386047,73 100 
4386047,73 53 
4386095,15 2
4386095,15 2
4386095,15 2
4386095,15 60 
4386363,24 112 
4386868,13 114 
4386911,57 60 
4387357,45 61 
4388377,19 62 
4388445,18 64 
4388764,51 121 
4389284,06 125 
4389562,96 137 
4389735,27 131 
4389793,46 66 
4390044,71 137 
4390339,45 144 
4390341,38 144 
4390343,72 144 
4390820,08 101 
4390821,32 100 
4390821,32 53 
4390860,36 1
4390860,36 2
4390860,36 1
4390860,36 60 
4390942,12 61 
4391959,88 62 
4392514,4 64 
4392983,25 121 
4393526,43 125 
4393782,52 137 
4394039,81 65 
4394603,8 144 
4394605,4 144 
4394606,33 144 
4395086,34 101 
4395088,69 100 
4395088,69 53 
4395125,64 1
4395125,64 2
4395125,64 2
4395125,64 60 
4395538,78 61 
4396557,98 62 
4396778,47 64 
4397094,52 121 
4397669,83 125 
4397946,83 137 
4398188,72 66 
4398737,4 144 
4398738,98 144 
4398739,99 144 
4402709,7 101 
4402711,78 100 
4402711,78 53 
4402757,27 1
4402757,27 1
4402757,27 2
4402757,27 60 
4405209,54 61 
4406165,77 63 
4406188,45 60 
4406491,65 111 
4407119,36 114 
4407154,95 60 
4407286,11 61 
4408304,32 62 
4408834,51 64 
4409108,54 121 
4409628,13 125 
4410064,69 137 
4410150,82 66 
4410699,87 144 
4410701,56 144 
4410702,83 144 
4415585,53 101 
4415587,6 100 
4415587,6 53 
4415635,53 1
4415635,53 1
4415635,53 2
4415635,53 60 
4415926,69 111 
4417059,32 114 
4417101,67 60 
4417276,05 61 
4418284,63 62 
4418844,43 64 
4419136,51 121 
4419688,54 125 
4420067,17 137 
4420198,35 66 
4420746,57 144 
4420748,06 144 
4420749 144 
4422721,69 101 
4422724,27 100 
4422724,27 53 
4422766,98 2
4422766,98 2
4422766,98 2
4422766,98 60 
4422942,01 112 
4423238,71 114 
4423282,95 60 
4423527,43 61 
4424549,06 62 
4424602,67 64 
4424905,14 121 
4425423,98 125 
4425566,99 137 
4425945,58 66 
4426495,3 144 
4426496,8 144 
4426498,05 144 
4429375,47 101 
4429377,36 100 
4429377,36 53 
4429415,46 2
4429415,46 1
4429415,46 2
4429415,46 60 
4429700,19 111 
4429984,45 114 
4430030,75 60 
4430221,17 61 
4431232,01 62 
4431529,51 64 
4431789,82 122 
4432362,54 125 
4432460,55 137 
4432877,44 65 
4433411,89 101 
4433464,67 8
4433464,67 52 
4433512,61 100 
4433512,61 52 
4433529,57 1
4433529,57 2
4433529,57 2
4433529,57 60 
4434042,56 61 
4435061,94 62 
4435346,18 64 
4435627 122 
4436156,15 125 
4436474,42 137 
4436676,41 65 
4437223,01 144 
4437224,3 144 
4437225,24 144 
4437704,18 101 
4437705,26 100 
4437705,26 52 
4437745,91 1
4437745,91 1
4437745,91 2
4437745,91 60 
4437809,85 61 
4438828,32 62 
4439006,03 64 
4439281,66 122 
4439816,71 125 
4440091,1 137 
4440325,61 65 
4440873,45 144 
4440874,66 144 
4440875,6 144 
4441353,4 101 
4441354,48 100 
4441354,48 52 
4441394,7 1
4441394,7 1
4441394,7 2
4441394,7 60 
4441592,61 61 
4442609,73 62 
4442970,34 64 
4443225,24 122 
4443794,2 125 
4443935,09 137 
4444305,84 65 
4444858,93 144 
4444860,48 144 
4444861,71 144 
4445335,4 101 
4445336,43 100 
4445336,43 52 
4445375,77 1
4445375,77 2
4445375,77 2
4445375,77 60 
4445676,5 61 
4446690,93 62 
4446737,24 64 
4447067,51 122 
4447642,05 125 
4447914 137 
4448155,88 65 
4448705,25 144 
4448706,84 144 
4448708,16 144 
4449184,28 101 
4449185,37 100 
4449185,37 52 
4449224,55 1
4449224,55 2
4449224,55 2
4449224,55 60 
4449482,81 61 
4450492,26 62 
4451924,17 64 
4452241,89 122 
4452764,38 125 
4452920,09 137 
4453271,79 65 
4453818,53 144 
4453819,97 144 
4453821,06 144 
4454298,74 101 
4454299,78 100 
4454299,78 52 
4454340,28 1
4454340,28 2
4454340,28 2
4454340,28 60 
4454404,1 61 
4455257,83 63 
4455272,43 60 
4455624,03 112 
4455753,55 114 
4455805,5 60 
4456084,06 61 
4457090,74 63 
4457105,15 60 
4457347,02 112 
4457614,3 114 
4457654,81 60 
4457883,07 61 
4458904,26 62 
4458978,99 64 
4459240,43 122 
4459762,1 125 
4460284,34 65 
4460762,6 137 
4460858,99 144 
4460860,61 144 
4460861,76 144 
4461345,81 101 
4461346,98 100 
4461346,98 52 
4461387 2
4461387 2
4461387 1
4461387 60 
4461507,27 61 
4462519,72 62 
4462734,13 64 
4463022,14 122 
4463552,32 125 
4463810,1 137 
4464066,44 66 
4464632,3 144 
4464633,6 144 
4464634,61 144 
4466034,02 101 
4466036,79 100 
4466036,79 52 
4466070,55 1
4466070,55 2
4466070,55 1
4466070,55 60 
4466341,98 112 
4466839,81 114 
4466886,22 60 
4467179,72 61 
4468201,59 62 
4468771 64 
4469075,05 122 
4469594,53 125 
4470115,07 65 
4470227,21 137 
4470663,77 144 
4470664,91 144 
4470665,79 144 
4471142,75 101 
4471143,92 100 
4471143,92 52 
4471183,93 2
4471183,93 2
4471183,93 2
4471183,93 60 
4471353,26 61 
4472366,04 62 
4472728,2 64 
4472961,19 122 
4473489,88 125 
4473702,42 137 
4473998,62 66 
4474545,15 144 
4474546,59 144 
4474547,96 144 
4475605,68 101 
4475606,82 100 
4475606,82 52 
4475649,34 1
4475649,34 1
4475649,34 2
4475649,34 60 
4492509,1 61 
4493525,92 62 
4493812,71 64 
4494099,46 121 
4494635,53 125 
4494936,62 137 
4495156,46 65 
4495707,53 144 
4495709,14 144 
4495710,74 144 
4496185,24 101 
4496186,27 100 
4496186,27 52 
4496225,82 1
4496225,82 2
4496225,82 2
4496225,82 60 
4496368,73 61 
4497377,78 62 
4497572,21 64 
4497896,68 121 
4498447,01 125 
4498954,93 66 
4499176,48 137 
4499516,14 144 
4499517,51 144 
4499520,23 144 
4501267,83 101 
4501269,84 100 
4501269,84 52 
4501307,23 1
4501307,23 2
4501307,23 2
4501307,23 60 
4501571,87 111 
4502883,34 114 
4502923,54 60 
4503209,98 61 
4504222,31 62 
4504937,26 64 
4505212,55 121 
4505745,73 125 
4505958,44 137 
4506253,43 66 
4506806,53 144 
4506808,15 144 
4506809,25 144 
4508544,53 101 
4508546,53 100 
4508546,53 52 
4508589,14 1
4508589,14 2
4508589,14 1
4508589,14 60 
4508808,68 112 
4509235,83 114 
4509271,74 60 
4509645,7 61 
4510656,64 62 
4511162,67 64 
4511469,13 121 
4511998,2 125 
4512158,73 137 
4512518,35 66 
4513079,57 144 
4513082,99 144 
4513084,76 144 
4515739,56 101 
4515741,6 100 
4515741,6 52 
4515785,75 2
4515785,75 2
4515785,75 1
4515785,75 60 
4517699,42 111 
4518431,44 114 
4518469,14 60 
4518800,54 61 
4519817,33 62 
4520008,66 64 
4520268,04 123 
4520820,27 125 
4521331,84 65 
4521913,31 144 
4521914,69 144 
4521918,86 144 
4523783,37 101 
4523785,3 100 
4523785,3 52 
4523833,52 1
4523833,52 2
4523833,52 2
4523833,52 60 
4524532,47 61 
4525549,77 62 
4525783,25 64 
4526062,26 121 
4526592,24 125 
4526967,98 137 
4527113,44 66 
4527664,67 144 
4527666,41 144 
4527670,69 144 
4528141,3 101 
4528142,46 100 
4528142,46 52 
4528181,79 1
4528181,79 2
4528181,79 2
4528181,79 60 
4528284,88 61 
4529298,42 62 
4530055,42 64 
4530322,07 121 
4530859,84 125 
4531188,56 137 
4531377,48 66 
4531930,58 144 
4531932,15 144 
4531933,45 144 
4532405,38 101 
4532406,46 100 
4532406,46 52 
4532446,94 1
4532446,94 2
4532446,94 2
4532446,94 60 
4560564,82 61 
4561587,06 62 
4561630,31 64 
4561911,12 121 
4562445,86 125 
4562656,69 137 
4562967,01 66 
4563518,51 144 
4563520,02 144 
4563521,3 144 
4565631,45 101 
4565633,26 100 
4565633,26 52 
4565669,9 2
4565669,9 1
4565669,9 2
4565669,9 60 
4565914,84 113 
4566166,06 114 
4566219,26 60 
4566512,52 61 
4567535,27 62 
4567981,17 64 
4568249,47 121 
4568777,14 125 
4568924,81 137 
4569299,42 65 
4569850,78 144 
4569855,22 144 
4569857,04 144 
4570326,9 101 
4570327,97 100 
4570327,97 52 
4570368,08 1
4570368,08 2
4570368,08 2
4570368,08 60 
4570808,78 61 
4571819,38 62 
4571991,73 64 
4572280,4 121 
4572837,57 125 
4573268,76 137 
4573348,97 66 
4573899,06 144 
4573900,48 144 
4573901,43 144 
4575743,99 101 
4575746,41 100 
4575746,41 52 
4575783,07 1
4575783,07 1
4575783,07 2
4575783,07 60 
4576035,81 111 
4576458,49 114 
4576499,32 60 
4576950,81 61 
4577965,21 62 
4578339,28 64 
4578622,38 121 
4579171,12 125 
4579377,93 137 
4579678,49 65 
4580234,33 144 
4580236,2 144 
4580237,67 144 
4580706,32 101 
4580707,47 100 
4580707,47 52 
4580748,08 1
4580748,08 1
4580748,08 2
4580748,08 60 
4580992,48 61 
4582013,13 62 
4582140,71 64 
4582406,79 121 
4582944,57 125 
4583178,73 137 
4583460,22 65 
4584014,57 144 
4584016,22 144 
4584017,5 144 
4584488,64 101 
4584489,8 100 
4584489,8 52 
4584529,98 2
4584529,98 2
4584529,98 1
4584529,98 60 
4584967,49 61 
4585945,83 63 
4585962,61 60 
4586320,91 111 
4586628,8 114 
4586679,17 60 
4586827,19 61 
4587845,94 62 
4587904,74 64 
4588164,44 121 
4588692,02 125 
4588820,05 137 
4589208,23 66 
4589761,73 144 
4589763,21 144 
4589764,72 144 
4591154,35 101 
4591156,54 100 
4591156,54 52 
4591195,53 2
4591195,53 2
4591195,53 2
4591195,53 60 
4591389,56 111 
4591908,31 114 
4591962,52 60 
4592305,35 61 
4593023,53 63 
4593043,56 60 
4593312,63 111 
4593698,93 114 
4593743,32 60 
4593873,62 61 
4594893,11 62 
4594912,03 64 
4595297,08 121 
4595820,21 125 
4596174,72 137 
4596339,54 66 
4596892,45 144 
4596894,24 144 
4596895,3 144 
4597375,79 101 
4597376,94 100 
4597376,94 52 
4597425,77 1
4597425,77 2
4597425,77 1
4597425,77 60 
4597789 61 
4598807,74 62 
4599029,98 64 
4599344,02 121 
4599872,47 125 
4600217,3 137 
4600389,45 66 
4600939,45 144 
4600940,98 144 
4600942,31 144 
4601416,11 101 
4601417,24 100 
4601417,24 52 
4601457,88 1
4601457,88 2
4601457,88 2
4601457,88 60 
4601535,02 61 
4601616,45 63 
4601626,03 60 
4601754,63 61 
4602700,24 63 
4602724,13 60 
4602992,7 61 
4603197,65 63 
4603209,15 60 
4622986,63 61 
4623999,81 62 
4624567,93 64 
4625064,22 121 
4625603,16 125 
4625774,74 137 
4626114,08 66 
4626666,86 144 
4626668,39 144 
4626669,54 144 
4627141,28 101 
4627142,31 100 
4627142,31 52 
4627182,64 1
4627182,64 2
4627182,64 2
4627182,64 60 
4627249,98 61 
4628268,05 62 
4628364,33 64 
4628778,15 121 
4629307,51 125 
4629786,35 137 
4629847,22 66 
4630379,91 144 
4630383,1 144 
4630384,25 144 
4630856,72 101 
4630857,92 100 
4630857,92 52 
4630898,03 1
4630898,03 2
4630898,03 2
4630898,03 60 
4646692,13 61 
4647710,41 62 
4647867,13 64 
4648192,65 121 
4648715,51 125 
4648798,78 137 
4649238,87 66 
4649793,67 144 
4649795,18 144 
4649796,08 144 
4652497,8 101 
4652499,84 100 
4652499,84 52 
4652541,14 1
4652541,14 2
4652541,14 2
4652541,14 60 
4652819,14 111 
4653238,88 114 
4653290,84 60 
4653431,22 112 
4653513,68 114 
4653545,65 60 
4653889,55 61 
4654905,86 62 
4655251,38 64 
4655464,09 123 
4656039,51 125 
4656345,2 137 
4656552,5 66 
4657104,96 144 
4657106,47 144 
4657107,53 144 
4658606,37 101 
4658608,74 100 
4658608,74 52 
4658656,38 1
4658656,38 2
4658656,38 2
4658656,38 60 
4658848,89 111 
4659729,54 114 
4659772,02 60 
4663470,96 111 
4664120,58 114 
4664170,77 60 
4664320,95 61 
4665336,65 62 
4665729,08 64 
4666008,83 121 
4666544,05 125 
4666807,14 137 
4667067,56 66 
4667621,2 144 
4667622,76 144 
4667623,86 144 
4669251,78 101 
4669253,68 100 
4669253,68 52 
4669302,17 1
4669302,17 2
4669302,17 1
4669302,17 60 
4669534,76 111 
4669948,06 114 
4669984,95 60 
4670083,45 61 
4671101,46 62 
4671761,56 64 
4672207,11 122 
4672728,45 125 
4673101,08 137 
4673248,06 65 
4673802,35 144 
4673804,09 144 
4673805,38 144 
4674275,62 101 
4674276,75 100 
4674276,75 52 
4674317,03 2
4674317,03 2
4674317,03 2
4674317,03 60 
4674659,55 61 
4675591,56 63 
4675601,85 60 
4675920,82 112 
4676068,28 114 
4676116,23 60 
4676397,57 61 
4677415,28 62 
4677434,36 64 
4677661,3 122 
4678201,14 124 
4681437,1 122 
4681998,03 125 
4682015,9 137 
4682511,14 66 
4683064,95 144 
4683067,08 144 
4683068,11 144 
4684448,35 101 
4684451,62 100 
4684451,62 52 
4684497,08 1
4684497,08 1
4684497,08 2
4684497,08 60 
4684910,03 112 
4685138,5 114 
4685180,34 60 
4687411,25 61 
4688229,09 63 
4688245,69 60 
4688595,41 112 
4689190,17 114 
4689228,84 60 
4689611,42 61 
4690627,57 62 
4691327,42 64 
4691641,3 122 
4692170,63 125 
4692219,74 137 
4692690,78 65 
4693245,05 144 
4693246,7 144 
4693247,74 144 
4693719,22 101 
4693721,14 100 
4693721,14 52 
4693760,82 1
4693760,82 2
4693760,82 2
4693760,82 60 
4693964,07 61 
4694978,19 62 
4695064,68 64 
4695384,76 122 
4695920,59 125 
4696227,1 137 
4696439,96 65 
4696993,48 144 
4696994,73 144 
4696995,8 144 
4697468,53 101 
4697469,66 100 
4697469,66 52 
4697509,79 1
4697509,79 2
4697509,79 2
4697509,79 60 
4697557,38 61 
4698579,3 62 
4698630,42 64 
4698917,56 122 
4699455,4 125 
4699857,66 137 
4699973,47 65 
4700524,58 144 
4700526,23 144 
4700527,22 144 
4701000,78 101 
4701001,86 100 
4701001,86 52 
4701042,07 1
4701042,07 2
4701042,07 2
4701042,07 60 
4701082,67 61 
4702113,95 62 
4702277,7 64 
4702675,76 122 
4703206,03 125 
4703472,72 137 
4703721,7 65 
4704276,27 144 
4704277,88 144 
4704278,99 144 
4704749,19 101 
4704750,27 100 
4704750,27 52 
4704790,56 1
4704790,56 2
4704790,56 2
4704790,56 60 
4705025,63 61 
4705962,54 63 
4705973,5 60 
4706592,67 61 
4707553,58 63 
4707572,57 60 
4707844,5 112 
4708188,78 114 
4708239,3 60 
4708526 61 
4709407,72 63 
4709422,19 60 
4709665,34 112 
4710605,94 114 
4710654,87 60 
4710999,04 61 
4712020,66 62 
4712108,88 64 
4712377,92 122 
4712942,81 125 
4713451,13 65 
4714005,4 144 
4714008,8 144 
4714131,04 144 
4714479,8 101 
4714480,83 100 
4714480,83 52 
4714520,96 2
4714520,96 2
4714520,96 2
4714520,96 60 
4714690,59 61 
4715703,54 62 
4715972,69 64 
4716267,83 122 
4716824,95 125 
4716865,74 137 
4717334,52 66 
4717887,36 144 
4717889,73 144 
4717890,87 144 
4719071,94 101 
4719073,98 100 
4719073,98 52 
4719120,09 2
4719120,09 2
4719120,09 2
4719120,09 60 
4735213,35 61 
4736175,74 63 
4736196,45 60 
4736495,35 111 
4737067,97 114 
4737113,88 60 
4737299,66 61 
4738312,01 62 
4738486,35 64 
4738938,42 121 
4739486,36 125 
4739813,21 137 
4739992,43 66 
4740545,35 144 
4740546,64 144 
4740547,79 144 
4742216,54 101 
4742218,97 100 
4742218,97 52 
4742261,8 2
4742261,8 2
4742261,8 2
4742261,8 60 
4742528,61 111 
4743369,92 114 
4743412,14 60 
4744104,31 61 
4745126,19 62 
4745328,31 64 
4745608,47 122 
4746141,06 125 
4746323,44 137 
4746656,13 66 
4747206,47 144 
4747207,92 144 
4747208,96 144 
4751359,78 101 
4751361,8 100 
4751361,8 52 
4751408,37 2
4751408,37 1
4751408,37 2
4751408,37 60 
4751625,94 113 
4752213,61 114 
4752257,93 60 
4752556,2 61 
4753573,5 62 
4754520,73 64 
4754795,17 123 
4755317,41 125 
4755837,16 66 
4756040,88 137 
4756374,01 101 
4756429,47 8
4756429,47 51 
4756481,95 100 
4756481,95 51 
4756506,86 1
4756506,86 1
4756506,86 2
4756506,86 60 
4788201,8 61 
4789130,87 63 
4789145,86 60 
4789417,81 111 
4790076,46 114 
4790112,2 60 
4790280,24 61 
4791294,86 62 
4791483,34 64 
4791772,99 121 
4792308,94 125 
4792463 137 
4792825,58 65 
4793378,65 144 
4793380,66 144 
4793381,88 144 
4793853,52 101 
4793854,8 100 
4793854,8 51 
4793894,53 1
4793894,53 2
4793894,53 1
4793894,53 60 
4794299,24 61 
4795310,53 62 
4795592,34 64 
4795810,52 121 
4796367,87 125 
4796400,73 137 
4796892,05 65 
4797442,97 144 
4797444,81 144 
4797445,73 144 
4797921,48 101 
4797922,55 100 
4797922,55 51 
4797959,67 1
4797959,67 2
4797959,67 2
4797959,67 60 
4798329,71 61 
4799230,86 63 
4799242,56 60 
4799510,17 111 
4799859,31 114 
4799909,97 60 
4800028,78 61 
4801041,75 62 
4801148,6 64 
4801397,54 121 
4801951,32 125 
4802016,33 137 
4802471,09 65 
4803024,37 144 
4803027,19 144 
4803028,63 144 
4803500,04 101 
4803501,16 100 
4803501,16 51 
4803541,17 1
4803541,17 2
4803541,17 2
4803541,17 60 
4803711,13 61 
4804723,66 62 
4804956,53 64 
4805233,32 121 
4805773,04 125 
4805881,39 137 
4806288,12 65 
4806861,85 144 
4806863,93 144 
4806865,13 144 
4807333,48 101 
4807334,59 100 
4807334,59 51 
4807373,4 1
4807373,4 2
4807373,4 2
4807373,4 60 
4807443,74 61 
4808474,67 62 
4808608,62 64 
4808945,49 121 
4809466,63 125 
4809510,74 137 
4809985,6 65 
4810549 144 
4810550,62 144 
4810553,26 144 
4811014,02 101 
4811015,12 100 
4811015,12 51 
4811055,45 2
4811055,45 2
4811055,45 2
4811055,45 60 
4811189,48 61 
4812075,17 63 
4812088,33 60 
4812396,75 111 
4812961,62 114 
4813005,76 60 
4813411,06 61 
4814326,21 63 
4814337,16 60 
4814597,74 111 
4815026,62 114 
4815070,84 60 
4815221,56 61 
4816236,27 62 
4816340,04 64 
4816645,41 121 
4817179,39 125 
4817282,25 137 
4817700,14 66 
4818257,82 144 
4818259,27 144 
4818260,68 144 
4820143,08 101 
4820145,13 100 
4820145,13 51 
4820185,86 1
4820185,86 2
4820185,86 2
4820185,86 60 
4820488,11 111 
4820816,68 114 
4820852,22 60 
4821182,34 61 
4822202,32 62 
4822385,74 64 
4822701,79 121 
4823228,22 125 
4823420,19 137 
4823749,13 65 
4824304,7 144 
4824307,1 144 
4824308,41 144 
4824776,01 101 
4824777,06 100 
4824777,06 51 
4824817,51 1
4824817,51 1
4824817,51 1
4824817,51 60 
4825222,36 61 
4826233,99 62 
4826250,45 64 
4826564,95 121 
4827096,99 125 
4827205,8 137 
4827614,59 65 
4828169,46 144 
4828171,04 144 
4828173,02 144 
4828642,11 101 
4828644,14 100 
4828644,14 51 
4828683,21 1
4828683,21 2
4828683,21 2
4828683,21 60 
4828882 61 
4829898,49 62 
4829964,75 64 
4830363,35 121 
4830919,44 125 
4830959,38 137 
4831428,85 65 
4831998,96 144 
4832000,58 144 
4832001,89 144 
4832474,44 101 
4832475,54 100 
4832475,54 51 
4832515,34 2
4832515,34 2
4832515,34 2
4832515,34 60 
4832879,93 61 
4833897,79 62 
4834005,19 64 
4834372,1 121 
4834908,29 125 
4834974,51 137 
4835429,24 66 
4835981,07 144 
4835982,67 144 
4835984,01 144 
4837502,27 101 
4837504,78 100 
4837504,78 51 
4837546,92 1
4837546,92 2
4837546,92 2
4837546,92 60 
4837754,11 111 
4838265,04 114 
4838313,17 60 
4838493,79 61 
4839511,5 62 
4839744,85 64 
4839986,3 121 
4840536,64 125 
4840824,35 137 
4841059,15 65 
4841609,33 144 
4841611,13 144 
4841613,16 144 
4842087,87 101 
4842088,96 100 
4842088,96 51 
4842128,63 1
4842128,63 2
4842128,63 2
4842128,63 60 
4842538,23 61 
4843503,17 63 
4843512,58 60 
4843819,28 111 
4844418,76 114 
4844461,97 60 
4844807,13 61 
4845790,4 63 
4845810,61 60 
4846051,56 111 
4846886,49 114 
4846927,76 60 
4847507,71 61 
4848526,28 62 
4848608,65 64 
4848879,2 121 
4849439,99 125 
4849596,89 137 
4849956,36 65 
4850509,97 144 
4850511,95 144 
4850516,4 144 
4850984,96 101 
4850986,04 100 
4850986,04 51 
4851025,93 1
4851025,93 2
4851025,93 1
4851025,93 60 
4851469,96 61 
4852269,31 63 
4852293,01 60 
4852306,23 61 
4852325,5 63 
4852341,69 60 
4852620,68 111 
4853157,3 114 
4853192,36 60 
4853521,39 61 
4854541,16 62 
4854607,29 64 
4854899,26 121 
4855465,61 125 
4855535,26 137 
4855988,75 65 
4856540,82 144 
4856542,7 144 
4856543,68 144 
4857016,37 101 
4857017,47 100 
4857017,47 51 
4857057,17 2
4857057,17 2
4857057,17 2
4857057,17 60 
4857570,86 61 
4858589,67 62 
4858789,87 64 
4859045,44 121 
4859568,56 125 
4859803,93 137 
4860086,45 66 
4860642,08 144 
4860643,45 144 
4860644,6 144 
4862457,51 101 
4862460,55 100 
4862460,55 51 
4862505,37 2
4862505,37 2
4862505,37 1
4862505,37 60 
4862689,24 111 
4863435,94 114 
4863475 60 
4863844,32 61 
4864855,55 62 
4865321,28 64 
4865570,19 121 
4866097,72 125 
4866149,46 137 
4866617,46 66 
4867168,96 144 
4867171 144 
4867172,08 144 
4867645,87 101 
4867646,97 100 
4867646,97 51 
4867686,97 1
4867686,97 1
4867686,97 2
4867686,97 60 
4867737,76 61 
4868755,26 62 
4869316,82 64 
4869576,04 121 
4870109,68 125 
4870155,6 137 
4870615,97 65 
4871168,61 144 
4871171,32 144 
4871172,74 144 
4871643,9 101 
4871645 100 
4871645 51 
4871685,64 1
4871685,64 2
4871685,64 2
4871685,64 60 
4872013,73 61 
4872859,75 63 
4872869,47 60 
4873135,05 111 
4873617,38 114 
4873654,04 60 
4873925,44 61 
4874921,87 63 
4874935,25 60 
4875235,2 111 
4875812,36 114 
4875850,65 60 
4876003,14 61 
4876938,81 63 
4876950,25 60 
4877263,64 111 
4878222,85 114 
4878266,57 60 
4878619,63 61 
4879632,65 62 
4880128,16 64 
4880354,49 121 
4880896,92 125 
4881114,74 137 
4881412,73 65 
4881967,13 144 
4881968,54 144 
4881969,7 144 
4882440,56 101 
4882441,65 100 
4882441,65 51 
4882482,4 1
4882482,4 2
4882482,4 2
4882482,4 60 
4883023,79 61 
4884001,73 63 
4884014,79 60 
4884286,34 111 
4885026,22 114 
4885064,58 60 
4885180,72 61 
4886197,06 62 
4886314,69 64 
4886582,26 121 
4887110,88 125 
4887219,46 137 
4887626,85 65 
4888180,52 144 
4888182,47 144 
4888183,64 144 
4888655,36 101 
4888656,51 100 
4888656,51 51 
4888697,99 1
4888697,99 1
4888697,99 2
4888697,99 60 
4888792,02 61 
4889753,88 63 
4889764,92 60 
4890083,33 111 
4890353,03 114 
4890396,18 60 
4890548,32 61 
4891562,41 62 
4891760,12 64 
4892088,18 121 
4892264,87 124 
4892374,76 121 
4892455,55 124 
4892551,76 121 
4892725,08 124 
4896456,58 121 
4896985,73 125 
4897187,11 137 
4897506,82 65 
4898061,07 144 
4898062,86 144 
4898064,19 144 
4898535,97 101 
4898537,11 100 
4898537,11 51 
4898577,5 1
4898577,5 2
4898577,5 2
4898577,5 60 
4898904,04 61 
4899919,17 63 
4899928,38 60 
4900217,79 111 
4900540,31 114 
4900592,69 60 
4900818,67 61 
4901734,79 63 
4901744,05 60 
4902017,03 111 
4902531,17 114 
4902575,37 60 
4902888,29 61 
4903908,45 62 
4904165,7 64 
4904504,32 121 
4905033,6 125 
4905317,56 137 
4905556,93 65 
4906110,15 144 
4906111,81 144 
4906112,97 144 
4906582,9 101 
4906583,99 100 
4906583,99 51 
4906624,32 1
4906624,32 2
4906624,32 2
4906624,32 60 
4906847,23 61 
4907645,37 63 
4907657,07 60 
4907977,59 111 
4909343,72 114 
4909391,75 60 
4909833,34 61 
4910857 62 
4911236,44 64 
4911537,16 121 
4912068,58 125 
4912513,57 137 
4912585,05 65 
4913138,25 144 
4913139,64 144 
4913143,04 144 
4913614,28 101 
4913615,37 100 
4913615,37 51 
4913655,16 2
4913655,16 1
4913655,16 2
4913655,16 60 
4914164,81 61 
4915188,09 62 
