TotalRequired,  300
t_hold_target,  450
T_Hold_Lev,  1000


1744957,11 66 
1745390,29 144 
1745391,83 144 
1745393,34 144 
1746778,98 101 
1746780,76 100 
1746780,76 52 
1746826,89 1
1746826,89 1
1746826,89 2
1746826,89 60 
1747096,17 112 
1747340,09 114 
1747376,46 60 
1747695,84 61 
1748709,23 62 
1749847,84 64 
1750134,12 122 
1750658,54 125 
1750708,19 137 
1751171,52 65 
1751620,52 144 
1751622,38 144 
1751623,97 144 
1752099,92 101 
1752101,02 100 
1752101,02 52 
1752141,54 2
1752141,54 2
1752141,54 2
1752141,54 60 
1752243,84 61 
1752322,96 63 
1752341,27 60 
1752733,33 61 
1753742,82 62 
1753757,82 64 
1754207,07 122 
1754732,35 125 
1754913,83 137 
1755255,04 66 
1755704,09 144 
1755705,54 144 
1755706,58 144 
1756182,82 101 
1756184,01 100 
1756184,01 52 
1756223,86 1
1756223,86 1
1756223,86 2
1756223,86 60 
1756266,43 61 
1757291,98 62 
1757706,42 64 
1760944,47 121 
1761505,63 125 
1761719,87 137 
1762019,02 66 
1762468,63 144 
1762470,29 144 
1762471,86 144 
1762834,35 142 
1762934,52 144 
1762936,64 144 
1762947,39 101 
1762948,62 100 
1762948,62 52 
1763005,2 2
1763005,2 1
1763005,2 2
1763005,2 60 
1763050,24 112 
1763388,32 114 
1763438,68 60 
1763804,47 61 
1764820,95 62 
1765551,35 64 
1765862,03 121 
1766420,66 125 
1766507,54 137 
1766934,38 66 
1767352,8 101 
1767405,45 8
1767405,45 53 
1767464,3 100 
1767464,3 53 
1767486,69 1
1767486,69 1
1767486,69 2
1767486,69 60 
1767575,69 61 
1768003,53 63 
1768019,48 60 
1769164,47 111 
1769510,17 114 
1769535,8 60 
1769767,86 61 
1770785,67 62 
1771320,39 64 
1771652,72 121 
1772174,79 125 
1772543,65 137 
1772684,86 66 
1773112,34 144 
1773114,12 144 
1773115,34 144 
1775188,16 101 
1775190,06 100 
1775190,06 53 
1775219,32 1
1775219,32 2
1775219,32 2
1775219,32 60 
1775490,46 113 
1775911,69 114 
1775950,48 60 
1776480,56 61 
1777499,19 62 
1778811,82 64 
1779163,95 123 
1779688,62 125 
1779987,08 137 
1780196,79 65 
1780643,24 144 
1780644,73 144 
1780645,87 144 
1781123,89 101 
1781125,07 100 
1781125,07 53 
1781166,7 2
1781166,7 1
1781166,7 2
1781166,7 60 
1781235,37 61 
1782249,12 62 
1783087,3 64 
1783380,06 123 
1783907,49 125 
1784392,27 137 
1784459,47 66 
1784875,98 144 
1784877,65 144 
1784878,62 144 
1786822,86 101 
1786824,4 100 
1786824,4 53 
1786864,47 1
1786864,47 2
1786864,47 2
1786864,47 60 
1787156,29 113 
1787253,99 114 
1787296,72 60 
1787551,28 61 
1788563,94 62 
1791704,06 64 
1791982,14 123 
1792544,85 125 
1792942,09 137 
1793058,22 65 
1793514,27 144 
1793516,11 144 
1793517,19 144 
1793987,72 101 
1793988,9 100 
1793988,9 53 
1794027,77 1
1794027,77 2
1794027,77 1
1794027,77 60 
1794144,01 61 
1794197,54 63 
1794211,57 60 
1794617,99 61 
1795626,99 63 
1795643,89 60 
1795940,48 113 
1796037,77 114 
1796076,91 60 
1796365,07 61 
1797376,97 62 
1797601,67 64 
1797918,8 123 
1798461,56 125 
1798868,84 137 
1798972,17 65 
1799422,38 144 
1799424,03 144 
1799426,22 144 
1799902,22 101 
1799903,48 100 
1799903,48 53 
1799942,54 1
1799942,54 2
1799942,54 2
1799942,54 60 
1800116,41 61 
1801126,74 62 
1801325,95 64 
1801642,82 123 
1802179,26 125 
1802535,6 137 
1802688,32 65 
1803137,67 144 
1803139,51 144 
1803141 144 
1803617,24 101 
1803618,4 100 
1803618,4 53 
1803658,22 1
1803658,22 2
1803658,22 2
1803658,22 60 
1803739,58 61 
1804757,17 63 
1804774,09 60 
1805055,72 113 
1805149,4 114 
1805190,75 60 
1807132,31 61 
1808142,12 62 
1808633,85 64 
1808871,87 123 
1809395,39 125 
1809794,84 137 
1809903,03 65 
1810351,77 144 
1810353,92 144 
1810355,66 144 
1810831,72 101 
1810833,29 100 
1810833,29 53 
1810872,49 2
1810872,49 2
1810872,49 2
1810872,49 60 
1810909,64 61 
1811938,79 62 
1812270,17 64 
1812534,04 123 
1813074,86 125 
1813391,57 137 
1813584,96 66 
1814034,41 144 
1814036,28 144 
1814037,73 144 
1815789,82 101 
1815791,25 100 
1815791,25 53 
1815837,3 1
1815837,3 2
1815837,3 2
1815837,3 60 
1816452,45 61 
1817469,66 62 
1817536,63 64 
1817929,82 123 
1818459,45 125 
1818835,48 137 
1818984,21 65 
1819431,35 144 
1819434,12 144 
1819435,3 144 
1819911,7 101 
1819912,95 100 
1819912,95 53 
1819952,54 1
1819952,54 2
1819952,54 1
1819952,54 60 
1820052,87 61 
1821069,24 62 
1821349,47 64 
1821635,99 123 
1822171,26 125 
1822682,41 65 
1822762 137 
1823117,46 144 
1823119,63 144 
1823121,15 144 
1823593,42 101 
1823594,64 100 
1823594,64 53 
1823634,7 1
1823634,7 2
1823634,7 2
1823634,7 60 
1823670,19 61 
1824685,41 62 
1824826,18 64 
1825127,95 123 
1825656,65 125 
1825985,17 137 
1826164,52 65 
1826613,43 144 
1826615,4 144 
1826616,86 144 
1827092,88 101 
1827093,99 100 
1827093,99 53 
1827133,51 2
1827133,51 2
1827133,51 2
1827133,51 60 
1827216,91 61 
1828233,89 62 
1828249,96 64 
1828665,72 123 
1829206,47 125 
1829414,08 137 
1829728,96 66 
1830178,79 144 
1830180,6 144 
1830181,68 144 
1831897,84 101 
1831899,27 100 
1831899,27 53 
1831948,63 1
1831948,63 2
1831948,63 2
1831948,63 60 
1832160,73 113 
1832489,04 114 
1832531,58 60 
1832950,86 61 
1833944,82 63 
1833964,48 60 
1834554,97 61 
1835567,66 62 
1836009,23 64 
1836297,51 123 
1836821,78 125 
1836949,09 137 
1837343,11 65 
1837777,93 144 
1837779,44 144 
1837780,55 144 
1838256,4 101 
1838257,68 100 
1838257,68 53 
1838296,75 2
1838296,75 2
1838296,75 1
1838296,75 60 
1838695,01 61 
1839712,34 62 
1839969,93 64 
1840287,34 123 
1840818,32 125 
1841110,25 137 
1841325,47 66 
1841763,18 144 
1841764,77 144 
1841765,78 144 
1843414,54 101 
1843416 100 
1843416 53 
1843461,38 1
1843461,38 2
1843461,38 2
1843461,38 60 
1844211,66 61 
1845227,54 62 
1845436,09 64 
1845740,65 123 
1846267,74 125 
1846369,59 137 
1846792,07 65 
1847239,5 144 
1847241,17 144 
1847242,37 144 
1847719,56 101 
1847720,7 100 
1847720,7 53 
1847760,16 1
1847760,16 2
1847760,16 2
1847760,16 60 
1847849,7 61 
1847865,29 63 
1847877,3 60 
1849846,12 61 
1850858,72 62 
1850929,65 64 
1851303,47 123 
1851829,45 125 
1852278,9 137 
1852338,97 65 
1852789,16 144 
1852790,54 144 
1852791,74 144 
1853268,39 101 
1853269,59 100 
1853269,59 53 
1853308,24 1
1853308,24 2
1853308,24 2
1853308,24 60 
1853629,61 61 
1854640,13 62 
1854802,92 64 
1855117,79 123 
1855636,82 125 
1856001,95 137 
1856154,05 65 
1856578,65 144 
1856580,65 144 
1856585,01 144 
1857065,12 101 
1857066,29 100 
1857066,29 53 
1857107,51 1
1857107,51 2
1857107,51 2
1857107,51 60 
1857186,2 61 
1858206,53 62 
1858337,65 64 
1858695,74 123 
1859227,25 125 
1859357,41 137 
1859736,35 65 
1860184,43 144 
1860186,05 144 
1860187,85 144 
1860664,86 101 
1860666,01 100 
1860666,01 53 
1860705,84 1
1860705,84 1
1860705,84 2
1860705,84 60 
1860774,32 61 
1861788,77 62 
1861917,8 64 
1862288,89 123 
1862817,32 125 
1863334,54 65 
1863395,88 137 
1863784,41 144 
1863786,12 144 
1863787,8 144 
1864262,7 101 
1864263,97 100 
1864263,97 53 
1864304,72 1
1864304,72 1
1864304,72 1
1864304,72 60 
1864337,06 61 
1865342,76 63 
1865355,57 60 
1865676,47 113 
1865758,93 114 
1865804,7 60 
1866055,81 61 
1867071,08 62 
1867530,42 64 
1867804,45 123 
1868345,16 125 
1868735,12 137 
1868867,44 65 
1869315,84 144 
1869317,48 144 
1869318,62 144 
1869795,54 101 
1869796,71 100 
1869796,71 53 
1869836,13 1
1869836,13 2
1869836,13 2
1869836,13 60 
1869998,44 61 
1871018,24 62 
1871084,73 64 
1871413,13 123 
1871942,56 125 
1872157,18 137 
1872464,78 65 
1872921,52 144 
1872923,3 144 
1872924,65 144 
1873393,48 101 
1873394,59 100 
1873394,59 53 
1873435,14 1
1873435,14 2
1873435,14 1
1873435,14 60 
1873704,06 61 
1874627,81 63 
1874635,52 60 
1875282,25 61 
1876299,62 62 
1876689,58 64 
1876997,88 123 
1877536,71 125 
1877641,26 137 
1878046,53 65 
1878495,85 144 
1878497,62 144 
1878498,82 144 
1878975,66 101 
1878976,88 100 
1878976,88 53 
1879016,55 1
1879016,55 1
1879016,55 2
1879016,55 60 
1880937,77 61 
1881857,19 63 
1881866,47 60 
1882459,84 61 
1882480,16 63 
1882498,77 60 
1882637,57 61 
1883599,56 63 
1883616,08 60 
1885212,95 61 
1885465,29 63 
1885482,67 60 
1885893,92 111 
1886218,8 114 
1886264,85 60 
1886489,64 61 
1887501,17 62 
1887615,52 64 
1888061,72 121 
1888584,94 125 
1888643,54 137 
1889092,81 66 
1889542,25 144 
1889543,97 144 
1889545,62 144 
1890022,62 101 
1890023,8 100 
1890023,8 53 
1890063,81 2
1890063,81 2
1890063,81 2
1890063,81 60 
1891969,2 61 
1892980,45 62 
1893222,2 64 
1893655,87 121 
1894185,4 125 
1894341,77 137 
1894709,2 66 
1895155,03 144 
1895156,46 144 
1895157,47 144 
1895635,84 101 
1895637,09 100 
1895637,09 53 
1895677,94 1
1895677,94 2
1895677,94 2
1895677,94 60 
1895707,77 61 
1896728,38 62 
1896952,26 64 
1897272,63 122 
1897841,88 125 
1897881,86 137 
1898356,32 66 
1898805,48 144 
1898806,92 144 
1898808,59 144 
1899286,07 101 
1899287,32 100 
1899287,32 53 
1899326,39 2
1899326,39 2
1899326,39 1
1899326,39 60 
1899402,15 61 
1900425,32 62 
1900839,48 64 
1901213,56 122 
1901761,2 125 
1901862,18 137 
1902271,55 66 
1902703,45 144 
1902705,69 144 
1902707,32 144 
1903132,16 142 
1903221,99 144 
1903224,04 144 
1903226,11 101 
1903227,54 100 
1903227,54 53 
1903259,83 1
1903259,83 2
1903259,83 2
1903259,83 60 
1903278,17 112 
1904037,61 114 
1904059,63 60 
1904094,46 113 
1904304,94 114 
1904341,67 60 
1905115,85 61 
1906124,95 62 
1907762,76 64 
1908034,45 122 
1908563,53 125 
1908980,3 137 
1909086,04 66 
1909536,1 144 
1909537,77 144 
1909539,11 144 
1909944,34 143 
1910064,36 144 
1910066,09 144 
1910067,41 101 
1910068,72 100 
1910068,72 53 
1910123,2 1
1910123,2 2
1910123,2 2
1910123,2 60 
1910154,41 113 
1910597,07 114 
1910639,29 60 
1911055,58 61 
1912071,39 62 
1912459,61 64 
1912742,22 122 
1913248,46 125 
1913590,07 137 
1913767,97 66 
1914215,44 144 
1914217,16 144 
1914218,08 144 
1916143,88 101 
1916146,05 100 
1916146,05 53 
1916187,62 1
1916187,62 1
1916187,62 2
1916187,62 60 
1916428,29 111 
1916846,73 114 
1916887,12 60 
1917074,94 61 
1918086,8 62 
1918223,83 64 
1918570,8 122 
1919115,49 125 
1919632,89 65 
1919915,43 137 
1920083,32 144 
1920084,64 144 
1920085,97 144 
1920561,5 101 
1920562,83 100 
1920562,83 53 
1920604,52 1
1920604,52 2
1920604,52 1
1920604,52 60 
1920937,41 61 
1921939,97 63 
1921952,64 60 
1922604,93 61 
1923492,2 63 
1923502,91 60 
1923825,72 112 
1923938,86 114 
1923985,07 60 
1924232,96 61 
1925250,82 62 
1925483,61 64 
1925772,23 122 
1926295,33 125 
1926388,82 137 
1926815,37 66 
1927263,77 144 
1927265,4 144 
1927266,98 144 
1929139,39 101 
1929141,22 100 
1929141,22 53 
1929184,22 1
1929184,22 2
1929184,22 2
1929184,22 60 
1929803,67 61 
1930815,31 62 
1930951,17 64 
1931299,05 122 
1931864,74 124 
1933210,84 121 
1933780,73 125 
1933911,3 137 
1934295,68 66 
1934740,77 144 
1934742,13 144 
1934743,12 144 
1934961,12 141 
1935085,89 144 
1935088,35 144 
1935138,26 144 
1935222,95 101 
1935224,42 100 
1935224,42 53 
1935265,02 2
1935265,02 2
1935265,02 2
1935265,02 60 
1935899,01 61 
1936913,63 62 
1937415,94 64 
1937733,01 123 
1938249,39 125 
1938581,85 137 
1938761,36 66 
1939209,44 144 
1939211,21 144 
1939212,51 144 
1939689,71 101 
1939690,89 100 
1939690,89 53 
1939729,35 1
1939729,35 2
1939729,35 2
1939729,35 60 
1941224,83 61 
1942244,46 62 
1942323,63 64 
1942645,89 121 
1943199,2 125 
1943202,25 124 
1945459,53 121 
1945983,38 125 
1946200,17 137 
1946490,75 66 
1946942,22 144 
1946944,25 144 
1946945,75 144 
1947418,85 101 
1947420,06 100 
1947420,06 53 
1947461,91 1
1947461,91 1
1947461,91 2
1947461,91 60 
1947500,23 61 
1948530,82 62 
1948900,93 64 
1949203,76 121 
1949734,23 125 
1950218,08 137 
1950270,4 66 
1950705,3 144 
1950706,93 144 
1950708,01 144 
1951185,61 101 
1951186,79 100 
1951186,79 53 
1951226,05 1
1951226,05 2
1951226,05 2
1951226,05 60 
1951267,54 112 
1951355,18 114 
1951392,47 60 
1951506,6 61 
1952525,5 62 
1952751,34 64 
1953092,69 121 
1953613,52 125 
1953844,08 137 
1954121,97 66 
1954577,93 144 
1954579,41 144 
1954580,58 144 
1955050,51 101 
1955051,82 100 
1955051,82 53 
1955091,27 1
1955091,27 1
1955091,27 1
1955091,27 60 
1955149,14 61 
1956158,25 62 
1956665,84 64 
1956976,22 121 
1957467,55 125 
1957865,85 137 
1957988,36 65 
1958420,69 144 
1958422,24 144 
1958423,27 144 
1958898,18 101 
1958900,21 100 
1958900,21 53 
1958940,04 2
1958940,04 2
1958940,04 2
1958940,04 60 
1959610,36 111 
1959838,5 114 
1959873,55 60 
1960144,82 61 
1961157,76 62 
1961261,3 64 
1961584,44 121 
1962152,8 125 
1962187,95 137 
1962669,97 66 
1963101,38 144 
1963103,32 144 
1963104,63 144 
1964780,95 101 
1964782,62 100 
1964782,62 53 
1964821,8 1
1964821,8 2
1964821,8 2
1964821,8 60 
1965062,66 111 
1965819,31 114 
1965854,75 60 
1965916,29 61 
1966937,31 62 
1966960,84 64 
1967320,25 121 
1967826,84 125 
1968000,08 137 
1968335,92 66 
1968764,72 144 
1968766,29 144 
1968767,44 144 
1969246,98 101 
1969248,21 100 
1969248,21 53 
1969286,73 1
1969286,73 2
1969286,73 2
1969286,73 60 
1969665,02 61 
1970687,65 62 
1971168,04 64 
1971450,11 121 
1972000,82 125 
1972343,76 137 
1972516,76 66 
1972940,01 144 
1972941,53 144 
1972942,64 144 
1973427,97 101 
1973429,12 100 
1973429,12 53 
1973468,63 2
1973468,63 2
1973468,63 2
1973468,63 60 
1973825,05 61 
1974836,14 62 
1974963,98 64 
1975344,7 122 
1975915,22 125 
1975951,77 137 
1976431,78 66 
1976879,98 144 
1976881,74 144 
1976883,27 144 
1977359,89 101 
1977361,13 100 
1977361,13 53 
1977400,6 1
1977400,6 1
1977400,6 2
1977400,6 60 
1977991,16 61 
1979001,46 62 
1979454,03 64 
1979725,77 122 
1980260,19 125 
1980594,16 137 
1980781,84 65 
1981211,84 144 
1981213,5 144 
1981214,65 144 
1981691,87 101 
1981693,04 100 
1981693,04 53 
1981732,83 2
1981732,83 1
1981732,83 2
1981732,83 60 
1982064,49 61 
1983081,57 62 
1983387,74 64 
1983638,32 122 
1984205,95 125 
1984236,3 137 
1984343,16 133 
1984448,24 137 
1984729,54 65 
1985176,85 144 
1985178,32 144 
1985179,88 144 
1985658,18 101 
1985659,35 100 
1985659,35 53 
1985697,93 2
1985697,93 1
1985697,93 2
1985697,93 60 
1986005,14 61 
1987017,77 62 
1987160,63 64 
1987495,72 122 
1988002,24 125 
1988185,64 137 
1988512,09 65 
1988929,23 101 
1988982,58 8
1988982,58 52 
1989043,61 100 
1989043,61 52 
1989063,98 2
1989063,98 2
1989063,98 2
1989063,98 60 
1989615,62 61 
1990630,16 62 
1990990,46 64 
1991253,02 122 
1991786,57 125 
1992114,4 137 
1992310,12 66 
1992756,4 144 
1992758,06 144 
1992760,56 144 
1994582,26 101 
1994585,57 100 
1994585,57 52 
1994628,51 1
1994628,51 2
1994628,51 2
1994628,51 60 
1994960,99 112 
1995255,39 114 
1995294,7 60 
1995444,63 61 
1996460,04 62 
1996818,81 64 
1997085,88 122 
1997628,42 125 
1998046,28 137 
1998141,5 65 
1998590,22 144 
1998592,07 144 
1998593,67 144 
1999069,38 101 
1999070,61 100 
1999070,61 52 
1999114,49 1
1999114,49 2
1999114,49 2
1999114,49 60 
1999350,17 61 
2000361,08 62 
2000589,6 64 
2000884,12 122 
2001429,25 125 
2001612,87 137 
2001940,79 65 
2002406,09 144 
2002408,34 144 
2002409,82 144 
2002867,8 101 
2002868,99 100 
2002868,99 52 
2002909,24 1
2002909,24 1
2002909,24 2
2002909,24 60 
2003082,94 61 
2004092,17 62 
2004147,45 64 
2004496,3 122 
2005059,8 125 
2005180,91 137 
2005572,34 65 
2006021,52 144 
2006023,3 144 
2006024,59 144 
2006500,68 101 
2006501,91 100 
2006501,91 52 
2006542,04 1
2006542,04 2
2006542,04 2
2006542,04 60 
2006665,72 61 
2007677,02 62 
2007852,84 64 
2008211,28 122 
2008733,83 125 
2008882,57 137 
2009252,81 65 
2009703,13 144 
2009704,79 144 
2009706,01 144 
2010182,51 101 
2010183,67 100 
2010183,67 52 
2010223,4 1
2010223,4 2
2010223,4 1
2010223,4 60 
2010320,59 61 
2011340,44 62 
2011517,42 64 
2011859,03 122 
2012423,65 125 
2012489,41 137 
2012936,38 65 
2013384,39 144 
2013386,22 144 
2013387,91 144 
2013864,16 101 
2013865,34 100 
2013865,34 52 
2013905,63 2
2013905,63 1
2013905,63 2
2013905,63 60 
2013936,21 61 
2014949,04 63 
2014971,44 60 
2015495,28 61 
2016505,63 62 
2016673,76 64 
2016976,57 122 
2017521,55 125 
2017840,03 137 
2018035,35 66 
2018466,94 144 
2018468,25 144 
2018469,26 144 
2018945,51 101 
2018946,74 100 
2018946,74 52 
2018987,03 1
2018987,03 2
2018987,03 2
2018987,03 60 
2019040,21 61 
2020052,83 62 
2020582,91 64 
2020928,11 122 
2021461,13 125 
2021662,29 137 
2021982,28 65 
2022431,88 144 
2022433,62 144 
2022435,1 144 
2022911,58 101 
2022912,73 100 
2022912,73 52 
2022952,52 1
2022952,52 2
2022952,52 1
2022952,52 60 
2023095,75 61 
2024118,01 62 
2024169,05 64 
2024492,81 122 
2025024,94 125 
2025339,68 137 
2025533,44 65 
2025981,99 144 
2025983,59 144 
2025984,95 144 
2026459,59 101 
2026460,75 100 
2026460,75 52 
2026501,03 1
2026501,03 2
2026501,03 2
2026501,03 60 
2026658,25 61 
2027668,1 62 
2027728,42 64 
2028039,05 122 
2028577,76 125 
2028920,32 137 
2028981,11 133 
2029072,58 137 
2029097,69 65 
2029547,08 144 
2029548,65 144 
2029549,95 144 
2029635,02 143 
2029730,05 144 
2029731,79 144 
2029735,32 144 
2030025,74 101 
2030027,21 100 
2030027,21 52 
2030066,6 1
2030066,6 2
2030066,6 2
2030066,6 60 
2030235,49 61 
2031225,15 63 
2031235,07 60 
2031547,91 112 
2031643,16 114 
2031682,78 60 
2031909,52 61 
2032932,23 62 
2033033,82 64 
2033345,1 122 
2033901,57 125 
2034179,48 137 
2034412,15 65 
2034859,51 144 
2034860,92 144 
2034861,9 144 
2035340,37 101 
2035341,55 100 
2035341,55 52 
2035381,52 1
2035381,52 2
2035381,52 1
2035381,52 60 
2035613,88 61 
2036630,5 62 
2036709,85 64 
2037090,38 122 
2037624,69 125 
2037720,23 137 
2038145,02 65 
2038576,45 144 
2038578,25 144 
2038579,58 144 
2039056,02 101 
2039057,36 100 
2039057,36 52 
2039097,16 2
2039097,16 2
2039097,16 2
2039097,16 60 
2039196,01 61 
2040213,01 62 
2040230,03 64 
2040586,22 122 
2041147,17 125 
2041429,65 137 
2041496,15 133 
2041560,63 137 
2041674,76 66 
2042106,47 144 
2042108,06 144 
2042109,35 144 
2045154,6 101 
2045156,09 100 
2045156,09 52 
2045195,25 2
2045195,25 2
2045195,25 2
2045195,25 60 
2045418,17 112 
2045681,03 114 
2045728,03 60 
2045961,39 61 
2046977,72 62 
2047207,56 64 
2047533,71 122 
2048093,85 125 
2048168,92 137 
2048607,31 66 
2049057,56 144 
2049059,66 144 
2049061,24 144 
2050687,37 101 
2050688,81 100 
2050688,81 52 
2050727,59 1
2050727,59 2
2050727,59 1
2050727,59 60 
2050976,4 112 
2051094,6 114 
2051126,48 60 
2051367,87 61 
2052378,18 62 
2052553,67 64 
2052884,11 122 
2053443,73 125 
2053583,64 137 
2053956,04 65 
2054388,55 144 
2054390,15 144 
2054391,58 144 
2054868,06 101 
2054869,23 100 
2054869,23 52 
2054908,54 1
2054908,54 2
2054908,54 2
2054908,54 60 
2055202,87 61 
2056224,21 62 
2056371 64 
2056664,21 122 
2057184,06 125 
2057344,34 137 
2057705,04 65 
2058135,97 144 
2058137,4 144 
2058138,4 144 
2058617,18 101 
2058618,34 100 
2058618,34 52 
2058657,25 1
2058657,25 1
2058657,25 2
2058657,25 60 
2058758,37 61 
2059773,12 62 
2059873,79 64 
2060221,11 122 
2060773,62 125 
2061040,03 137 
2061286,79 65 
2061735,96 144 
2061737,58 144 
2061738,56 144 
2062215,06 101 
2062216,26 100 
2062216,26 52 
2062257,23 1
2062257,23 1
2062257,23 2
2062257,23 60 
2062444,32 61 
2063456,01 62 
2063737,18 64 
2064021,47 122 
2064547,18 125 
2064663,96 137 
2065068,48 65 
2065517,97 144 
2065519,61 144 
2065520,73 144 
2065996,98 101 
2065999,08 100 
2065999,08 52 
2066038,27 1
2066038,27 2
2066038,27 1
2066038,27 60 
2066291,43 61 
2066350,8 63 
2066370,93 60 
2066735,75 61 
2067436,23 63 
2067454,2 60 
2068028,2 61 
2069039,7 62 
2070141,85 64 
2079045,63 252 
2079045,63 101 
2079047,58 100 
2079047,58 52 
2079067,69 1
2079067,69 2
2079067,69 1
2079067,69 60 
2079709,96 61 
2080718,98 62 
2083804,64 64 
2088897,19 121 
2089420,43 125 
2089928,62 66 
2090381,99 144 
2090384,03 144 
2090617,83 144 
2090855,54 101 
2090857,55 100 
2090857,55 52 
2090896,8 1
2090896,8 2
2090896,8 2
2090896,8 60 
2091132,85 61 
2092146,64 62 
2096416,95 64 
2096684,73 121 
2097217,15 125 
2097262,3 137 
2097726,05 66 
2098173,89 144 
2098175,49 144 
2098176,64 144 
2099063 101 
2099064,39 100 
2099064,39 52 
2099111,65 1
2099111,65 1
2099111,65 1
2099111,65 60 
2099365,92 111 
2100063,92 114 
2100094,66 60 
2100278,43 61 
2101205,34 63 
2101226,34 60 
2101686,09 111 
2102058,98 114 
2102093,07 60 
2102545,63 61 
2103559,46 62 
2104817,49 64 
2105143,78 123 
2105663,27 125 
2105790,14 137 
2106172,02 65 
2106621,14 144 
2106622,8 144 
2106623,99 144 
2107100,84 101 
2107102,07 100 
2107102,07 52 
2107142,38 1
2107142,38 2
2107142,38 2
2107142,38 60 
2107183,76 61 
2108208,25 62 
2108382,38 64 
2108712,07 123 
2109231,2 125 
2109551,24 137 
2109754,81 66 
2110208,38 144 
2110209,97 144 
2110210,88 144 
2112257,43 101 
2112258,83 100 
2112258,83 52 
2112306,22 2
2112306,22 1
2112306,22 2
2112306,22 60 
2112600,73 113 
2112678,73 114 
2112722,77 60 
2112974,08 61 
2113989,24 62 
2114459,45 64 
2114754,15 123 
2115292,56 125 
2115570,87 137 
2115801,72 66 
2116252,35 144 
2116253,98 144 
2116255,59 144 
2116730,63 101 
2116731,89 100 
2116731,89 52 
2116788,17 2
2116788,17 2
2116788,17 2
2116788,17 60 
2116970,69 61 
2117987,7 62 
2118481,73 64 
2118791 122 
2119317,28 125 
2119379,5 137 
2119833,64 66 
2120281,62 144 
2120283,5 144 
2120284,65 144 
2122429,61 101 
2122431,07 100 
2122431,07 52 
2122469,73 1
2122469,73 2
2122469,73 2
2122469,73 60 
2122766,19 112 
2122873,91 114 
2122904,31 60 
2123191,46 61 
2124205,04 62 
2124416,84 64 
2124747,38 121 
2125323 125 
2125344,05 137 
2125833,56 66 
2126281,32 144 
2126283 144 
2126284,08 144 
2128501,77 101 
2128503,23 100 
2128503,23 52 
2128551,04 1
2128551,04 2
2128551,04 2
2128551,04 60 
2128796,89 112 
2128949,08 114 
2128985,82 60 
2129300,02 61 
2130316,17 62 
2130537,7 64 
2130811,61 121 
2131342,8 125 
2131864,9 66 
2131874,89 137 
2132313,4 144 
2132314,9 144 
2132316,41 144 
2132792,68 101 
2132793,84 100 
2132793,84 52 
2132832,83 1
2132832,83 2
2132832,83 2
2132832,83 60 
2132997,99 61 
2134015,76 62 
2134735,82 64 
2135011,64 121 
2135565,33 125 
2135833,42 137 
2136079,29 66 
2136526,74 144 
2136528,36 144 
2136529,69 144 
2137392,01 101 
2137393,57 100 
2137393,57 52 
2137431,42 1
2137431,42 2
2137431,42 2
2137431,42 60 
2137769,56 111 
2138144,18 114 
2138180,9 60 
2138427,27 61 
2139446,27 62 
2139985,97 64 
2140296,74 122 
2140839,5 125 
2140953 137 
2141361,05 65 
2141810,02 144 
2141811,82 144 
2141813,09 144 
2142288,71 101 
2142289,82 100 
2142289,82 52 
2142329,63 1
2142329,63 2
2142329,63 2
2142329,63 60 
2142611,63 61 
2143629,33 62 
2144004,82 64 
2144295,11 122 
2144820,33 125 
2145174,61 137 
2145242,08 133 
2145342,73 65 
2145347,3 137 
2145797 144 
2145798,93 144 
2145802,66 144 
2146270,57 101 
2146271,91 100 
2146271,91 52 
2146311,86 1
2146311,86 2
2146311,86 2
2146311,86 60 
2146473,69 61 
2147494,61 62 
2147854,05 64 
2148128,44 122 
2148651,91 125 
2148992,84 137 
2149056,97 133 
2149115,36 137 
2149175,38 65 
2149631,42 144 
2149632,82 144 
2149633,73 144 
2150118,85 101 
2150119,95 100 
2150119,95 52 
2150160,45 1
2150160,45 1
2150160,45 2
2150160,45 60 
2150240,33 61 
2151259,82 62 
2151522,84 64 
2151851,86 122 
2152376,11 125 
2152520,09 137 
2152889,44 65 
2153339,14 144 
2153340,88 144 
2153342,54 144 
2153817,6 101 
2153818,71 100 
2153818,71 52 
2153859,25 1
2153859,25 2
2153859,25 2
2153859,25 60 
2153977,37 61 
2154992,58 62 
2155197,37 64 
2155522,5 122 
2156046,63 125 
2156557,11 65 
2156568,2 137 
2156979,8 144 
2156981,51 144 
2156983,55 144 
2157466,43 101 
2157467,62 100 
2157467,62 52 
2157508,05 1
2157508,05 2
2157508,05 2
2157508,05 60 
2157693,4 61 
2158707,65 62 
2158858,03 64 
2159179,63 122 
2159723,9 125 
2159873,15 137 
2160238,85 65 
2160685,5 144 
2160687,08 144 
2160688,34 144 
2161165,41 101 
2161166,72 100 
2161166,72 52 
2161206,88 2
2161206,88 2
2161206,88 1
2161206,88 60 
2161323,7 61 
2162339,59 62 
2162832,2 64 
2163117,95 122 
2163632,69 125 
2163966,71 137 
2164037,17 133 
2164103,4 137 
2164175,56 66 
2164607,71 144 
2164609,37 144 
2164610,48 144 
2165081,46 101 
2165082,78 100 
2165082,78 52 
2165122,42 1
2165122,42 2
2165122,42 2
2165122,42 60 
2165536,42 61 
2166555,96 62 
2167286,93 64 
2167616,16 122 
2168144,29 125 
2168389,52 137 
2168651,03 65 
2169077,01 144 
