TotalRequired,  200
2683139,17 53 
2683187,36 1
2683187,36 2
2683187,36 2
2683187,36 60 
2683466,53 61 
2684485,96 62 
2684629,48 64 
2684991,37 123 
2685498,74 125 
2685858,63 137 
2686018,13 65 
2686249,18 144 
2686250,76 144 
2686251,7 144 
2686800,79 101 
2686802 100 
2686802 53 
2686843,56 1
2686843,56 2
2686843,56 2
2686843,56 60 
2687292,85 61 
2688303,53 62 
2688318,84 64 
2688670,9 123 
2689195,91 125 
2689716,36 65 
2689801,59 137 
2689950,06 144 
2689952,05 144 
2689953,26 144 
2690428,47 101 
2690429,69 100 
2690429,69 53 
2690468,24 1
2690468,24 2
2690468,24 1
2690468,24 60 
2690944,23 61 
2691968,51 62 
2692132,05 64 
2692459,97 123 
2693016,46 125 
2693220,61 137 
2693530,69 65 
2693763,22 144 
2693765,28 144 
2693767,29 144 
2694242,27 101 
2694243,53 100 
2694243,53 53 
2694283,49 2
2694283,49 1
2694283,49 2
2694283,49 60 
2694905,28 61 
2695918,3 62 
2696319,91 64 
2696550,33 123 
2697063,47 125 
2697374,18 137 
2697578,32 66 
2697814,65 144 
2697817,06 144 
2697818,13 144 
2698068,3 143 
2698167,32 144 
2698171,71 144 
2698173,21 144 
2701434,86 101 
2701436,41 100 
2701436,41 53 
2701480,86 1
2701480,86 2
2701480,86 2
2701480,86 60 
2701741,94 113 
2702003,52 114 
2702047,21 60 
2702307,51 61 
2703329,2 62 
2703843,68 64 
2704155,45 123 
2704688,98 125 
2704938,53 137 
2705209,9 65 
2705462,43 144 
2705464,18 144 
2705465,36 144 
2705937,4 101 
2705938,56 100 
2705938,56 53 
2705979,43 1
2705979,43 2
2705979,43 2
2705979,43 60 
2706452,65 61 
2707463,25 62 
2707979,79 64 
2708312,36 123 
2708823,55 125 
2709014,39 137 
2709341,73 65 
2709573,94 144 
2709575,59 144 
2709576,67 144 
2710128,12 101 
2710129,3 100 
2710129,3 53 
2710178,08 1
2710178,08 2
2710178,08 2
2710178,08 60 
2710483,05 61 
2711494,4 62 
2711660,95 64 
2712042,88 123 
2712556,52 125 
2712693,01 137 
2713073,38 65 
2713309,56 144 
2713311,27 144 
2713312,32 144 
2713893,13 101 
2713894,36 100 
2713894,36 53 
2713943,47 2
2713943,47 2
2713943,47 2
2713943,47 60 
2714386,67 61 
2715410,12 62 
2715446,86 64 
2715740,21 123 
2716272,81 125 
2716587,74 137 
2716789,54 66 
2717042,53 144 
2717044,37 144 
2717045,82 144 
2717518,46 101 
2717519,64 100 
2717519,64 53 
2717559,91 1
2717559,91 1
2717559,91 1
2717559,91 60 
2717601,45 61 
2718104,9 63 
2718125,38 60 
2734718,51 61 
2735736,06 62 
2736481,79 64 
2736818,03 121 
2737361,49 125 
2737581,89 137 
2737883,36 65 
2738114,64 144 
2738116,36 144 
2738118,36 144 
2738594,2 101 
2738595,36 100 
2738595,36 53 
2738636,19 1
2738636,19 1
2738636,19 2
2738636,19 60 
2739230,84 61 
2740250,7 62 
2740384,36 64 
2740762,08 121 
2741277,72 125 
2741442,13 137 
2741800,12 65 
2742030,11 144 
2742031,66 144 
2742033,12 144 
2742509,82 101 
2742510,95 100 
2742510,95 53 
2742550,51 2
2742550,51 1
2742550,51 2
2742550,51 60 
2743015,29 61 
2744033,68 62 
2744421,49 64 
2744749,3 121 
2745264,96 125 
2745433,42 137 
2745780,67 65 
2745998,44 101 
2746041,93 8
2746041,93 51 
2746090,76 100 
2746090,76 51 
2746120,44 1
2746120,44 2
2746120,44 2
2746120,44 60 
2746857,15 61 
2747868,11 62 
2748124,22 64 
2748461,33 121 
2748977,12 125 
2749318,71 137 
2749497,38 65 
2749727,87 144 
2749729,71 144 
2749731,04 144 
2750207,1 101 
2750208,29 100 
2750208,29 51 
2750248,23 1
2750248,23 2
2750248,23 1
2750248,23 60 
2750669,55 61 
2751682,19 62 
2751800,87 64 
2752161,86 121 
2752677,9 125 
2752900,01 137 
2753195,98 65 
2753429,08 144 
2753430,65 144 
2753431,91 144 
2753905,22 101 
2753906,47 100 
2753906,47 51 
2753947,12 2
2753947,12 1
2753947,12 2
2753947,12 60 
2754390,65 61 
2755412,7 62 
2755522,36 64 
2755890,53 121 
2756437,81 125 
2756639,32 137 
2756962,08 66 
2757195,63 144 
2757197,68 144 
2757199,27 144 
2758999,36 101 
2759000,8 100 
2759000,8 51 
2759045,43 1
2759045,43 2
2759045,43 2
2759045,43 60 
2759360,17 111 
2759748,85 114 
2759795,04 60 
2759982,2 61 
2760994,81 62 
2761696,02 64 
2762069,04 121 
2762605,74 125 
2762907,62 137 
2763123,49 65 
2763356,02 144 
2763357,81 144 
2763359,31 144 
2763835,08 101 
2763836,33 100 
2763836,33 51 
2763877,16 1
2763877,16 2
2763877,16 2
2763877,16 60 
2764257,19 61 
2765275,75 62 
2765414,09 64 
2765767,31 121 
2766287,97 125 
2766584,36 137 
2766806,86 65 
2767038,12 144 
2767039,69 144 
2767040,88 144 
2767518,96 101 
2767520,14 100 
2767520,14 51 
2767560,51 1
2767560,51 2
2767560,51 1
2767560,51 60 
2768070,95 61 
2769091,16 62 
2769358,81 64 
2769651,18 121 
2770169,52 125 
2770429,55 137 
2770687,34 65 
2770920,22 144 
2770921,76 144 
2770922,79 144 
2771401,34 101 
2771402,6 100 
2771402,6 51 
2771444,14 1
2771444,14 2
2771444,14 2
2771444,14 60 
2771765,46 61 
2772778,67 62 
2772822,01 64 
2773210,54 121 
2773725,57 125 
2774236,69 65 
2774252,8 137 
2774472,05 144 
2774474,21 144 
2774475,37 144 
2775025,9 101 
2775027,12 100 
2775027,12 51 
2775073,25 2
2775073,25 2
2775073,25 2
2775073,25 60 
2775379,72 61 
2776393,47 62 
2776527,89 64 
2776887,79 121 
2777396,79 125 
2777507,98 137 
2777919,86 66 
2778152,85 144 
2778154,76 144 
2778155,89 144 
2783005,22 101 
2783006,68 100 
2783006,68 51 
2783054,01 1
2783054,01 2
2783054,01 2
2783054,01 60 
2783284,31 111 
2784177,47 114 
2784203,98 60 
2784580,28 61 
2784603,74 63 
2784619,98 60 
2784841,37 61 
2785853,12 62 
2790994,15 64 
2791304,16 121 
2791828,27 125 
2792126 137 
2792349,34 65 
2792579,81 144 
2792581,52 144 
2792582,89 144 
2793059,12 101 
2793060,25 100 
2793060,25 51 
2793100,5 1
2793100,5 1
2793100,5 2
2793100,5 60 
2793500,96 61 
2794516,34 62 
2794888,28 64 
2795173,12 121 
2795679,5 125 
2796196,42 65 
2796472,55 144 
2796477,06 144 
2796815,32 144 
2796997,81 101 
2796999,13 100 
2796999,13 51 
2797049,47 2
2797049,47 2
2797049,47 2
2797049,47 60 
2797304,74 61 
2797368,31 63 
2797382,4 60 
2797733,88 61 
2798748,8 62 
2798795,51 64 
2799115,28 121 
2799627,77 125 
2799790,82 137 
2800145,98 66 
2800397,56 144 
2800399,19 144 
2800400,14 144 
2802403,93 101 
2802405,58 100 
2802405,58 51 
2802450,79 1
2802450,79 1
2802450,79 1
2802450,79 60 
2802773,58 111 
2803339,34 114 
2803363,83 60 
2803595,2 61 
2804615,04 62 
2805757,75 64 
2806104,76 121 
2806628,28 125 
2806979,1 137 
2807142,36 65 
2807378,37 144 
2807380,38 144 
2807381,67 144 
2807876,94 101 
2807878,14 100 
2807878,14 51 
2807912,39 1
2807912,39 2
2807912,39 2
2807912,39 60 
2808288,48 61 
2809310,97 62 
2810367,87 64 
2810666,15 121 
2811171,66 125 
2811338,25 137 
2811693,43 65 
2811928,94 144 
2811930,61 144 
2811931,76 144 
2812404 101 
2812405,32 100 
2812405,32 51 
2812444,44 1
2812444,44 1
2812444,44 2
2812444,44 60 
2812759,31 61 
2813715,18 63 
2813727,45 60 
2814100,43 111 
2814696,23 114 
2814743,91 60 
2814930,27 61 
2815942,72 62 
2816273,72 64 
2816601,67 121 
2817137,59 125 
2817364,59 137 
2817655,53 65 
2817888,79 144 
2817890,5 144 
2817891,7 144 
2818374,85 101 
2818376,05 100 
2818376,05 51 
2818425,88 1
2818425,88 2
2818425,88 2
2818425,88 60 
2818940,72 61 
2819958,49 62 
2820307,99 64 
2820611,99 121 
2821159,08 125 
2821556,26 137 
2821672,16 65 
2821907,78 144 
2821910,04 144 
2821911,36 144 
2822385,14 101 
2822386,4 100 
2822386,4 51 
2822424,36 2
2822424,36 2
2822424,36 2
2822424,36 60 
2822812,55 61 
2823823,93 62 
2824029,71 64 
2824410,17 121 
2824919,56 125 
2825269,93 137 
2825436,68 66 
2825671,95 144 
2825673,62 144 
2825675,04 144 
2826149,49 101 
2826150,62 100 
2826150,62 51 
2826190,07 1
2826190,07 2
2826190,07 2
2826190,07 60 
2826283,31 61 
2827307,12 62 
2831460,22 64 
2831797,97 121 
2832345,73 125 
2832669,66 137 
2832866,75 65 
2833102,08 144 
2833106,85 144 
2833109,35 144 
2833578,8 101 
2833579,97 100 
2833579,97 51 
2833620,51 1
2833620,51 2
2833620,51 2
2833620,51 60 
2833981,48 61 
2835005,14 62 
2835124,4 64 
2835538,79 121 
2836045,75 125 
2836567,34 65 
2836821,96 144 
2836823,62 144 
2837283,59 144 
2837303,26 101 
2837304,65 100 
2837304,65 51 
2837352,86 1
2837352,86 2
2837352,86 1
2837352,86 60 
2837687,33 61 
2838701,8 62 
2839374,42 64 
2839763,9 121 
2840297,96 125 
2840583,62 137 
2840816,07 65 
2841067,16 144 
2841068,49 144 
2841069,57 144 
2841584,43 101 
2841585,66 100 
2841585,66 51 
2841618,31 1
2841618,31 2
2841618,31 2
2841618,31 60 
2841987,74 61 
2842919,65 63 
2842934,09 60 
2843262,6 111 
2843567,6 114 
2843617,66 60 
2843865,12 61 
2844884,19 62 
2846846,98 64 
2847138,01 121 
2847662,16 125 
2848070,05 137 
2848178,76 65 
2848414,25 144 
2848415,83 144 
2848416,95 144 
2848891,2 101 
2848892,36 100 
2848892,36 51 
2848932,74 2
2848932,74 1
2848932,74 2
2848932,74 60 
2849453,88 61 
2850464,78 62 
2850884,16 64 
2851213,77 121 
2851756,41 125 
2851864,82 137 
2852277,39 66 
2852510,48 144 
2852512,21 144 
2852514 144 
2853029,75 101 
2853030,95 100 
2853030,95 51 
2853081,09 2
2853081,09 2
2853081,09 1
2853081,09 60 
2853101,69 61 
2854135,13 62 
2857154,16 64 
2857505,65 121 
2858010,64 125 
2858218,31 137 
2858527,07 66 
2858760,13 144 
2858761,76 144 
2858763 144 
2859237,16 101 
2859238,44 100 
2859238,44 51 
2859279,17 1
2859279,17 2
2859279,17 2
2859279,17 60 
2859299,19 61 
2860334,39 62 
2860923,8 64 
2861351,11 121 
2861857,57 125 
2862050,67 137 
2862374,92 65 
2862607,86 144 
2862609,6 144 
2862611,02 144 
2863086,16 101 
2863087,31 100 
2863087,31 51 
2863127,75 1
2863127,75 2
2863127,75 1
2863127,75 60 
2863600,57 61 
2864611,81 62 
2865085,48 64 
2865360,28 121 
2865874,21 125 
2866168,06 137 
2866389,94 65 
2866678,9 144 
2866680,42 144 
2866681,41 144 
2867151,77 101 
2867154,75 100 
2867154,75 51 
2867193,22 1
2867193,22 1
2867193,22 2
2867193,22 60 
2867681,15 61 
2868693,99 62 
2868794,46 64 
2869176,59 121 
2869692,19 125 
2869858,04 137 
2870206,87 65 
2870440,49 144 
2870442,17 144 
2870443,48 144 
2870917,87 101 
2870919,07 100 
2870919,07 51 
2870958,5 1
2870958,5 2
2870958,5 2
2870958,5 60 
2871452,07 61 
2872477,14 62 
2872644,17 64 
2873153,63 121 
2873668,96 125 
2873738,37 137 
2874187,55 65 
2874420,07 144 
2874421,69 144 
2874423 144 
2874968,55 101 
2874970,01 100 
2874970,01 51 
2875023,88 1
2875023,88 2
2875023,88 2
2875023,88 60 
2875500,19 61 
2876523,61 62 
2876633,49 64 
2876999,89 121 
2877537,59 125 
2877852,04 137 
2878052,95 65 
2878306,52 144 
2878308,26 144 
2878309,91 144 
2878794,21 101 
2878795,44 100 
2878795,44 51 
2878842,96 1
2878842,96 2
2878842,96 2
2878842,96 60 
2879310,36 61 
2880322,18 62 
2880479,55 64 
2880819,24 121 
2881343,94 125 
2881453,92 137 
2881868,99 65 
2882101,06 144 
2882102,52 144 
2882103,64 144 
2882580,3 101 
2882581,46 100 
2882581,46 51 
2882621,35 1
2882621,35 2
2882621,35 2
2882621,35 60 
2882970,45 61 
2883987,65 62 
2884399,67 64 
2884733,24 121 
2885278,39 125 
2885549,95 137 
2885801,77 65 
2886052,66 144 
2886054,48 144 
2886055,87 144 
2886528,15 101 
2886529,3 100 
2886529,3 51 
2886569,78 1
2886569,78 2
2886569,78 2
2886569,78 60 
2886924,32 61 
2887810,1 63 
2887820,1 60 
2888191,45 111 
2890122,49 114 
2890151,88 60 
2890897,91 61 
2891917,78 62 
2892047,79 64 
2892371,03 121 
2892878,34 125 
2893320,03 137 
2893397,76 65 
2893649,93 144 
2893651,73 144 
2893652,88 144 
2894126,35 101 
2894127,54 100 
2894127,54 51 
2894167,76 2
2894167,76 2
2894167,76 1
2894167,76 60 
2895875,38 61 
2896819,08 63 
2896834,92 60 
2897307,66 111 
2897653,43 114 
2897682,87 60 
2897883,4 61 
2898900,25 62 
2899071,73 64 
2899472,29 121 
2900021,73 125 
2900176,71 137 
2900546,04 66 
2900800,66 144 
2900802,63 144 
2900803,82 144 
2903109,48 101 
2903110,98 100 
2903110,98 51 
2903148,41 2
2903148,41 1
2903148,41 2
2903148,41 60 
2905034,1 61 
2905159,1 63 
2905180,08 60 
2905666,73 61 
2906679,65 62 
2906879,47 64 
2907217,29 121 
2907725,03 125 
2907924,93 137 
2908243,12 66 
2908480,13 144 
2908484,72 144 
2908486,34 144 
2908955,4 101 
2908956,59 100 
2908956,59 51 
2908996,1 1
2908996,1 2
2908996,1 2
2908996,1 60 
2909076,77 61 
2910097,97 62 
2911209,77 64 
2911527,62 122 
2912042,13 125 
2912065,85 137 
2912558,71 66 
2912790,16 144 
2912793,59 144 
2912795,52 144 
2913600,18 101 
2913601,42 100 
2913601,42 51 
2913648,52 1
2913648,52 2
2913648,52 2
2913648,52 60 
2915410,89 61 
2915519,72 63 
2915527,78 60 
2949342,94 61 
2950366,65 62 
2951319,92 64 
2951626,29 121 
2952144,44 125 
2952301,75 137 
2952661,81 65 
2952896,73 144 
2952898,32 144 
2952900,24 144 
2953375,11 101 
2953376,3 100 
2953376,3 51 
2953414,68 1
2953414,68 2
2953414,68 2
2953414,68 60 
2953889,7 61 
2954898,61 62 
2955342,36 64 
2955712,31 121 
2956255,03 125 
2956408,1 137 
2956777,1 65 
2957023,54 144 
2957025,2 144 
2957026,1 144 
2957505,31 101 
2957506,5 100 
2957506,5 51 
2957546,62 1
2957546,62 1
2957546,62 2
2957546,62 60 
2958065,49 61 
2959078,27 62 
2962001,57 64 
2962283,44 121 
2962808,15 125 
2963325,33 65 
2963586,48 144 
2963588,82 144 
2963866,41 144 
2964053,12 101 
2964054,33 100 
2964054,33 51 
2964094,34 1
2964094,34 2
2964094,34 1
2964094,34 60 
2964406,23 61 
2965321,88 63 
2965343,77 60 
2965694,15 111 
2965944,88 114 
2965996,57 60 
2966193,58 61 
2967211,67 62 
2968327,79 64 
2968654,24 121 
2969187,8 125 
2969705,54 65 
2969910,08 144 
2969914,77 144 
2970152 144 
2970401,97 101 
2970403,17 100 
2970403,17 51 
2970442,08 1
2970442,08 2
2970442,08 2
2970442,08 60 
2970762,62 61 
2971776,47 62 
2971991,51 64 
2972351,23 121 
2972867,05 125 
2973122,79 137 
2973388,46 65 
2973637,97 144 
2973639,79 144 
2973641,29 144 
2974182,26 101 
2974183,48 100 
2974183,48 51 
2974208,74 1
2974208,74 2
2974208,74 2
2974208,74 60 
2974584,86 61 
2975607,12 62 
2975809,76 64 
2976188,67 121 
2976717,74 125 
2976958,38 137 
2977238,55 65 
2977469,73 144 
2977472,04 144 
2977473,2 144 
2977488,3 101 
2977504,66 102 
2979683,94 67 
2981023,62 67 
2983013,11 67 
2984541,86 67 
2986168,29 67 
2988408,73 67 
2989916,12 67 
2992191,48 67 
2994512,6 67 
2996394,16 67 
2998179,41 67 
3000224,25 67 
3003044,47 67 
3004538,99 67 
3007482,9 67 
3009866,1 67 
3011185,96 67 
3012917,94 67 
3014229,96 67 
3015827,22 67 
3018063,36 67 
3020330,01 67 
3022745,97 67 
3025120,52 67 
3026919,13 67 
3029037,22 67 
3030781,9 67 
3033559,51 67 
3035620,19 67 
